explainer,mol_idx,smile,explaining_smile,clean_explanation,non_explaining_smile,clean_nonexplanation,mol_pred,e_pred,ne_pred,comp,suff,expl length
IG,234,C[C@@H]1CC[C@@H]([C@@H](C1)OC(=O)CSc1nnc(s1)N)C(C)C,C.c.cN,C,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O.O=CCS.cnn.cs,CC(C)[C@H]1CC[C@@H](C)C[C@H]1O.O=CCS,0.464146,0.472073,0.896810,-0.432664,-0.007927,0.190476
IG,237,COC[C@H](C[N@@H+](CC=C)Cc1[nH]c(=O)c2c3c(sc2n1)CCC3)O,C=C.ccc(c)c[nH]c,C=C,CCCcs.COC[C@@H](O)C[NH+](C)C.c=O.cn,COC[C@@H](O)C[NH+](C)C,0.498935,0.482058,0.437611,0.061323,0.016877,0.375000
IG,238,C[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O[C@H](C)C(=O)[O-])O,C.C=O.O,C.C=O,C=O.CCO[C@@H](CCO)[C@@H](C)O.C[O-],C=O.CCO[C@@H](CCO)[C@@H](C)O,0.448465,0.473897,0.911083,-0.462618,-0.025432,0.250000
IG,240,CCCOC(=O)C[C@H]1C(=O)NCCN1CC(=O)N(C)C1CCCCC1,C.C.CN,C.C,C=O.CCCO.CN(C=O)C1CCCCC1.CN([C@@H]CC=O)CCN,C=O.CCCO.CN(C=O)C1CCCCC1,0.447952,0.472073,1.366053,-0.918101,-0.024121,0.160000
IG,241,CCc1n[nH]c(=S)n1NCc1cc(c(c(c1)Br)OCC(=O)N)OCC,C.c1ccccc1.cn(N)c([nH])=S,C.c1ccccc1,CC.CCOc.CN.NC=O.cBr.cOC.cn,CC.CN.NC=O,0.525368,0.526524,1.413231,-0.887863,-0.001156,0.520000
IG,245,C1CN(CC[C@@H]1C(=O)N)C(=O)[C@@H]1CC(=O)N(C1)C1CCOCC1,C.CN.CN,C.CN,C=O.CCCCCN.C[C@@H](C=O)CN(C=O)C1CCOCC1,C=O.CCCCCN,0.446095,0.467179,0.914126,-0.468031,-0.021084,0.217391
IG,252,CC[NH+](CC)CCCNC(=O)N1CCN(CC1)Cc1cccs1,CN.cccc,CN,CCC[NH+](CC)CC.CN1CCN(C=O)CC1.cs,CCC[NH+](CC)CC.CN1CCN(C=O)CC1,0.473484,0.462286,0.888334,-0.414850,0.011197,0.260870
IG,267,CCOC(=O)[C@@H](Cc1ccccc1)SC(=O)C,C.C.c1ccccc1,C.C,CC=O.CCO.C[C@@H](S)C=O,CC=O.CCO,0.520354,0.472073,0.927532,-0.407177,0.048282,0.470588
IG,272,COc1ccc(cc1F)C(=O)OCc1nc2ccccc2o1,O=C(O)c1ccc(O)cc1.coc1ccccc1,O=C(O)c1ccc(O)cc1,CO.CO.cF.cn,CO.CO,0.565162,0.568146,0.924884,-0.359722,-0.002984,0.818182
IG,274,CC(C)[C@]1(CCC[C@H](C1)OCCC#C)C,"","",C#CCCO[C@@H]1CCC[C@](C)(C(C)C)C1,C#CCCO[C@@H]1CCC[C@](C)(C(C)C)C1,0.428179,0.000000,0.428073,0.000106,0.428179,0.000000
IG,281,Cc1ccc(o1)Cn1c(ccn1)NC(=O)c1c(cc(cc1F)F)O,c1ccoc1.ccc(n)NC(=O)c1ccccc1O,c1ccoc1,Cc.cC.cF.cF.cn,"",0.563845,0.570521,NaN,NaN,-0.006676,0.791667
IG,286,CCO[C@H]1C[C@H](C21CCCC2)[NH2+]C,"","",CCO[C@H]1C[C@@H]([NH2+]C)C12CCCC2,CCO[C@H]1C[C@@H]([NH2+]C)C12CCCC2,0.425211,0.000000,0.426293,-0.001082,0.425211,0.000000
IG,291,c1cc(ccc1/C=C/C(=O)c1ccc(cc1)F)O,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,cF,"",0.575858,0.580530,NaN,NaN,-0.004672,0.944444
IG,293,Cc1cccc(c1)[C@@](C)(C[NH3+])O,c1ccccc1,c1ccccc1,Cc.cC(C)(O)C[NH3+],"",0.530501,0.580975,NaN,NaN,-0.050474,0.500000
IG,305,Cc1c(nc2cc(nn2c1O)[C@H]1CCCCN1C(=O)[C@@H]1CCCO1)C,C.cccnc(O)cc,C,Cc.Ccn.O=C[C@@H]1CCCO1.nc[C@H]1CCCCN1,O=C[C@@H]1CCCO1,0.494113,0.472073,0.441173,0.052940,0.022041,0.360000
IG,306,Cc1cc(nc([nH+]1)N(C)C)O[C@@H](CCC=C)C[N@@H+]1CCCOCC1,C=C.ccc[nH+]c,C=C,CC[C@@H](C[N@@H+]1CCCOCC1)Ocn.Cc.cN(C)C,"",0.475624,0.482058,NaN,NaN,-0.006434,0.291667
IG,309,c1ccc(c(c1)[C@@H]1CN(CCO1)C(=O)NCCc1cccc(c1)O)F,NC=O.Oc1ccccc1.c1ccccc1,NC=O.Oc1ccccc1,CCN.cF.c[C@@H]1CNCCO1,CCN,0.531461,0.534501,0.452115,0.079346,-0.003040,0.640000
IG,310,CCC[NH+](CCC)Cc1ccc(o1)C(=O)OC,ccccC,"",CCC[NH+](C)CCC.COC=O.co,CCC[NH+](C)CCC.COC=O,0.495284,NaN,0.916533,-0.421249,NaN,0.294118
IG,320,CCOc1cccc(c1)C(=O)N1CC[NH+](CC1)[C@@H]1CCC[C@@H]1O,Cc1ccccc1,Cc1ccccc1,CCO.O=CN1CC[NH+]([C@@H]2CCC[C@@H]2O)CC1,CCO,0.487933,0.574807,0.452002,0.035931,-0.086874,0.304348
IG,324,c1c([nH]cn1)C[C@@H](c1nc(nn1CC(F)(F)F)C1CC1)N,c.cc[nH]c.cn,"",cCCN.cn.cn.nCC(F)(F)F.ncC1CC1,"",0.492838,NaN,NaN,NaN,NaN,0.333333
IG,329,CC(C)CCC[C@@H]1CN(CCO1)S(=O)(=O)N1CCOCC1,O,O,CC(C)CCC[C@@H]1CN(S(=O)N2CCOCC2)CCO1,CC(C)CCC[C@@H]1CN(S(=O)N2CCOCC2)CCO1,0.428823,0.470407,0.429280,-0.000457,-0.041584,0.047619
IG,332,c1ccc(cc1)CNC(=O)C[C@@H]1C(=O)NCC[NH2+]1,CN.CN.c1ccccc1,CN.CN,C=O.NCC[NH2+]CCC=O.cC,C=O.NCC[NH2+]CCC=O,0.513069,0.462286,0.919222,-0.406153,0.050783,0.555556
IG,333,CCn1cc(s/c/1=N\C(=O)[C@@H]1C(=O)c2ccccc2S(=O)(=O)N1C)C,C.Cc1ccccc1.O.ccnc,C.Cc1ccccc1.O,C=O.CC.CN(CC=O)S(c)=O.Ccs.c=N,C=O.CC,0.531323,0.505762,0.935705,-0.404382,0.025560,0.520000
IG,336,CCNC(=O)[C@H]1CC(=O)Nc2c1c(=O)[nH]c(n2)N1[C@@H](CCC[C@@H]1C)C,CN.c[nH]cccNC,CN,C=O.CC.CC(c)C=O.C[C@@H]1CCC[C@H](C)N1cn.c=O,C=O.CC,0.492771,0.462286,0.935705,-0.442934,0.030485,0.360000
IG,339,c1ccc2c(c1)cc1ccccc1c2/C=N\NC(=O)c1ccccn1,Cc1c2ccccc2cc2ccccc12.cccccC(N)=O,Cc1c2ccccc2cc2ccccc12,C=N.cn,C=N,0.584124,0.592041,0.475319,0.108805,-0.007917,0.920000
IG,340,Cc1cccc(c1O)C(=O)NNC1=C(CCC1)C(=O)C(F)(F)F,CC=CNNCc1ccccc1O,CC=CNNCc1ccccc1O,C=O.CCCC.Cc.O=CC(F)(F)F,C=O.CCCC,0.517457,0.552542,0.919352,-0.401895,-0.035085,0.565217
IG,347,CC(=O)O[C@@H]1CC(=O)C(=C1)F,C.C=CC,C,C=O.CC(=O)O[C@H](C)C.CF,C=O.CC(=O)O[C@H](C)C,0.483039,0.472073,0.936464,-0.453425,0.010966,0.363636
IG,351,CN(C)C(=O)c1ccc(cc1)NC(=O)C[N@H+](CC#C)Cc1ccco1,C.CNc1ccc(C)cc1.c1ccoc1,C.CNc1ccc(C)cc1,C=O.CC[N@H+](C)CC=O.CNC,C=O.CC[N@H+](C)CC=O,0.534204,0.518786,0.924140,-0.389936,0.015418,0.600000
IG,355,Cc1nnc(n1C)CN(C)[C@@H]1CC[N@H+](C1)Cc1nnc(o1)C1CCC1,c.c.cnc,"",Ccnn.Cn.cCN(C)[C@@H]1CC[N@@H+](C)C1.cnn.ocC1CCC1,"",0.469899,NaN,NaN,NaN,NaN,0.200000
IG,373,c1cc(sc1)C(=O)NCCC(=O)OC[C@@H]1CCC=CC1,C.C=C.ccccCN,C.C=C,C=O.CCC(CC)COC=O.CCN.cs,C=O.CCC(CC)COC=O.CCN,0.495040,0.477065,1.375910,-0.880870,0.017975,0.450000
IG,374,Cc1cc(c(o1)C)C(=O)N1CCN(CC1)C(=O)N[C@@H]1CC[C@H](CC1)C,CN.NCc1ccoc1,CN,C=O.C=O.CCNCCN.C[C@H]1CC[C@H](N)CC1.Cc.cC,C=O.C=O.CCNCCN.C[C@H]1CC[C@H](N)CC1,0.479046,0.462286,1.823029,-1.343983,0.016760,0.360000
IG,377,Cc1c(cnc(n1)[C@H]1CCCN1C(=O)COc1ccccc1)C(=O)N,C.c.c1ccccc1.cc(c)C(N)=O,C.c1ccccc1,Cc.O=CCO.cn.nc[C@H]1CCCN1,O=CCO,0.529540,0.526524,0.467334,0.062206,0.003016,0.560000
IG,386,Cc1c(cccc1Cl)n1ccnc1S[C@H]1CCCCNC1=O,NC=O.ccn(c)-c1ccccc1,NC=O,CCCC[C@@H](C)Sc.Cc.cCl.cn,"",0.530683,0.490961,NaN,NaN,0.039722,0.590909
IG,399,COCCS(=O)(=O)CC(=O)NCc1ccco1,CN.O.c1ccoc1,CN.O,C=O.CN.COCCS(C)=O,C=O.CN,0.494138,0.466347,0.938007,-0.443869,0.027791,0.470588
IG,405,COc1cc(cc2c1OCO2)C[N@H+](C[C@H](c1ccccc1)O)C1CC1,c1ccccc1.c1ccccc1,c1ccccc1,CO.cC[N@H+](CCO)C1CC1.cOCO,CO,0.528690,0.580975,0.462442,0.066247,-0.052285,0.480000
IG,410,C[C@H](Cn1cccn1)NC(=O)NCc1cc[nH+]c(c1)N1CCCC1,NCN.c1cc[nH+]cc1.cccn,NCN.c1cc[nH+]cc1,C=O.CCC.CN.cN1CCCC1.cn,C=O.CCC.CN,0.526145,0.515262,1.388607,-0.862462,0.010883,0.541667
IG,413,CC[C@@H](C)Sc1[nH]c(nn1)N/N=C(\C)/c1cccs1,Cc1cccs1.c[nH]cN,Cc1cccs1,CC.CC[C@@H](C)S.NN.cnn,CC.CC[C@@H](C)S.NN,0.527353,0.563704,1.368297,-0.840944,-0.036351,0.526316
IG,414,C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N)c1ccc2cc(ccc2c1)OC,C.CN.CN.c1ccc2ccccc2c1,C.CN.CN,C=O.C=O.CCN.CNC=O.cOC,C=O.C=O.CCN.CNC=O,0.548648,0.465548,1.894085,-1.345438,0.083099,0.625000
IG,418,Cc1cccc(c1C)[C@@H]1C[C@H](C[NH2+]1)C,c1ccccc1,c1ccccc1,C[C@H]1C[NH2+][C@H](c)C1.Cc.cC,"",0.508641,0.580975,NaN,NaN,-0.072334,0.428571
IG,419,COCC[NH2+]CC(=O)N,CN,CN,C=O.C[NH2+]CCOC,C=O,0.448283,0.462286,0.475721,-0.027438,-0.014003,0.222222
IG,420,CCn1cc(cn1)[C@H]1[C@@H](CCO1)CNCc1c(nc(s1)C)C,c.cc.ccc,"",CNC[C@@H]1CCO[C@H]1c.Ccn.Ccs.cnnCC,"",0.494772,NaN,NaN,NaN,NaN,0.272727
IG,430,COCCCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1F)F,C.c1ccccc1.c1ccccc1,C.c1ccccc1,CC=O.CNCCCCOC.cF.cF,CC=O.CNCCCCOC,0.534206,0.526524,0.912917,-0.378711,0.007682,0.520000
IG,432,CCC/C(=N\OCC=C)/C1=C(CC([C@@H](C1=O)C(=O)OC)(C)C)NC,C.C=C.CC(C)=CN,C.C=C,C=NOC.C=O.CCC.CCC(C)(C)C.CN.COC=O,C=NOC.C=O.CCC.CCC(C)(C)C.CN,0.470359,0.477065,2.297962,-1.827603,-0.006706,0.333333
IG,452,COCCN(Cc1ccccc1)C(=O)Cc1ccc(cc1)C(F)(F)F,CN.c1ccccc1.c1ccccc1,CN.c1ccccc1,CC=O.CCOC.CN.cC(F)(F)F,CC=O.CCOC.CN,0.537464,0.521631,1.384242,-0.846777,0.015834,0.560000
IG,465,C[C@@](CNc1cnc2cc(c(cc2n1)F)F)(C[NH+]1CCOCC1)O,c1ccccc1.ccN,c1ccccc1,CC(C)(O)C[NH+]1CCOCC1.cF.cF.cn.cn,CC(C)(O)C[NH+]1CCOCC1,0.507858,0.580975,0.430504,0.077354,-0.073117,0.375000
IG,466,COc1ccc(cc1)Oc1ccc(cc1)NC(=O)CCC(=O)[O-],CNc1ccc(Oc2ccccc2)cc1.O=C[O-],CNc1ccc(Oc2ccccc2)cc1,CCC=O.CO,CCC=O,0.557906,0.581089,0.463037,0.094869,-0.023183,0.782609
IG,478,Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,C.c.c1c[nH+]cn1.c1ccccc1.cc,C.c1ccccc1,CN(C)C=O.Ccn.Cn.cC.cs,CN(C)C=O,0.550406,0.526524,0.480247,0.070158,0.023882,0.625000
IG,479,C[C@H](C1CC1)NC(=O)CN1CCC[N@@H+](CC1)CC(=O)NC(C)(C)C,CN.CN,CN,C=O.CC(C)(C)N.CCC1CC1.C[N@H+]1CCCN(CC=O)CC1,C=O.CC(C)(C)N.CCC1CC1,0.439940,0.462286,1.356836,-0.916896,-0.022346,0.166667
IG,484,c1c(cnc2c1CCC2)CNC(=O)[C@H]1c2c([nH]cn2)CCN1,CN.N.cc[nH]c.ccccc,CN.N,NCC=O.cC.cCC.cCCC.cn.cn,NCC=O,0.519729,0.468084,0.466816,0.052913,0.051645,0.545455
IG,485,C[C@H]1C[C@H](C(=O)O1)[N@@H+]1CCCN(CC1)C(=O)c1ccc(cc1)Cl,C.O=Cc1ccccc1,C,C[C@@H](CC[N@@H+]1CCCNCC1)OC=O.cCl,C[C@@H](CC[N@@H+]1CCCNCC1)OC=O,0.493120,0.472073,0.436212,0.056908,0.021047,0.391304
IG,491,CCCCN(CC#Cc1ccccc1)C(=O)c1ccoc1,c1ccccc1.ccc(c)C=O,c1ccccc1,C#CCNCCCC.co,C#CCNCCCC,0.544215,0.580975,0.441464,0.102750,-0.036760,0.571429
IG,496,C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,NCN.c.cn-c1ccccc1,NCN,C=O.CC.NCCN1CCOCC1.cn.cn,C=O.CC.NCCN1CCOCC1,0.517687,0.454082,1.367905,-0.850218,0.063605,0.480000
IG,497,Cn1c(nnc1[C@H]1CCC[N@H+](C1)C1CCCCC1)Cn1ccnc1,ccnc.cnc,"",Ccnn.Cn.c[C@H]1CCC[N@@H+](C2CCCCC2)C1.cn,"",0.475073,NaN,NaN,NaN,NaN,0.291667
IG,498,Cc1ncc(s1)[C@@H](C)[NH2+][C@H](C)CCSC,c.cc,"",CSCC[C@@H](C)[NH2+][C@H](C)cs.Ccn,"",0.476645,NaN,NaN,NaN,NaN,0.200000
IG,506,CCOC(=O)[C@@H]1C[N@@H+](C[C@@H]1C(=O)c1ccccc1)C,C.Cc1ccccc1,C,C=O.CCO.C[N@@H+]1CC[C@H](C=O)C1,C=O.CCO,0.504132,0.472073,0.927723,-0.423591,0.032059,0.421053
