explainer,mol_idx,smile,explaining_smile,clean_explanation,non_explaining_smile,clean_nonexplanation,mol_pred,e_pred,ne_pred,comp,suff,expl length
Random,478,Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,C.CNC.Cn.c.c.c.c,C.CNC,C.C=O.c.c[nH+].ccccc.cn.s,C.C=O,0.5504058003425598,0.46547310054302216,0.94779372215271,-0.39738792181015015,0.08493269979953766,0.4166666666666667
Random,496,C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,C.C.CCN.CCO.N.O.c.ccc,C.C.CCN.CCO.N.O,C.C.C.N.ccc-n(n)cn,C.C.C.N,0.5176870822906494,0.4654251883427302,1.8900994956493378,-1.3724124133586884,0.05226189394791919,0.56
Random,510,Cn1c(ccn1)C1CCN(CC1)Cc1cnc(s1)c1cccs1,C.cc-cscc.ccnnC,C,CNCCC(c)C.ccs.n,,0.5301796197891235,0.472072571516037,,,0.05810704827308655,0.5217391304347826
Random,580,Cc1nc(no1)CN1CCN(CC1)Cc1ccc(cc1O)OC,C.CC.Cc.c.cC.cO,C.CC,N.ccCNC.ccOC.n.no,N,0.5100134611129761,0.466028094291687,0.4738817811012268,0.03613168001174927,0.04398536682128906,0.43478260869565216
Random,587,c1ccc(cc1)[C@H](CCCO)NC(=O)Cc1ccccc1Cl,C.C.N.O.c1ccccc1.cc,C.C.N.O.c1ccccc1,C.CCC.O.ccccCl,C.CCC.O,0.5409768223762512,0.49388188123703003,1.3930798768997192,-0.852103054523468,0.04709494113922119,0.5454545454545454
Random,619,CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H](O1)n1cnc2c1nc([nH]c2=O)N)O)O,CO.CO.O.O.O.cc(n)n,CO.CO.O.O.O,C.CC.CC.O.c[nH]cN.cn,C.CC.CC.O,0.5057446360588074,0.4672213554382324,1.8624472320079803,-1.356702595949173,0.03852328062057497,0.4782608695652174
Random,632,c1cc(cnc1)C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1,C.CCO.C[NH2+]C.c.cn,C.CCO.C[NH2+]C,CCC.CCN.c.cc,CCC.CCN,0.47265303134918213,0.45973630746205646,0.9027150273323059,-0.4300619959831238,0.01291672388712567,0.5263157894736842
Random,674,CC(C)(C)c1c(cc(c[nH+]1)N)OC1CC1,C.c.ccO,C,CC.CC(C)(C)c[nH+].cN,CC,0.5139999985694885,0.472072571516037,0.45998361706733704,0.05401638150215149,0.04192742705345154,0.3333333333333333
Random,677,C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,C.CCO.COC.N.c.cc,C.CCO.COC.N,CCNC=O.F.O.c.cc,CCNC=O.F.O,0.5083536505699158,0.46291058510541916,1.4219298660755157,-0.9135762155056,0.04544306546449661,0.5238095238095238
Random,697,c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,C=O.CCC.N.ccccF,C=O.CCC.N,CC(C)N.ccSC,CC(C)N,0.49846047163009644,0.46673427025477093,0.4496304988861084,0.04882997274398804,0.0317262013753255,0.5789473684210527
Random,698,C[C@@H](CC1CCCC1)C(=O)N[C@H](COC)C(=O)N,C.C.CCC.CO.O,C.C.CCC.CO.O,C.CCC.C[C@@H](N)CN.O,C.CCC.C[C@@H](N)CN.O,0.4437867999076843,0.46551893949508666,1.8385047316551208,-1.3947179317474365,-0.021732139587402333,0.4444444444444444
Random,727,Cc1ccc(cc1)c1nc(c(nn1)C)Sc1cccc(c1)C(F)(F)F,FCF.S.c.cc.cccc.cn,FCF.S,C.C.F.c.cc.cc.cncn,C.C.F,0.5609473586082458,0.46353861689567566,1.4193300306797028,-0.8583826720714569,0.09740874171257019,0.52
Random,771,c1ccc(cc1)COC(=O)c1nn(c([O-])n1)c1cccc(c1)Cl,cCl.cc-nc[O-].cccc,,c.cc.ccCOC(=O)c(n)n,,0.5670153498649597,,,,,0.4782608695652174
Random,790,CCOC[C@H](CN1CCN(CC1)C(=O)[C@@H](C)n1cccn1)O,C.C.C.C=O.CC.CC.O.c,C.C.C.C=O.CC.CC.O,C.CCO.N.N.ccn(C)n,C.CCO.N.N,0.4727585017681122,0.46890193223953247,1.8718377649784088,-1.3990792632102966,0.003856569528579712,0.5
Random,812,C[C@H](C(=O)N)[N@H+]1CC[C@@H](CC1)NC(=O)c1ccoc1,C.CCC.N.O.c.cc,C.CCC.N.O,C.C[C@@H]([NH+])C=O.cCN.o,C.C[C@@H]([NH+])C=O,0.49096912145614624,0.4667404145002365,0.9350338280200958,-0.4440647065639496,0.02422870695590973,0.47368421052631576
Random,815,Cc1nnc(s1)/N=C/1\N(C(=O)/C(=C\c2ccc(o2)Br)/S1)CC=C,C.CCN(C=O)C(=N)S.ccccC.n.s,C.CCN(C=O)C(=N)S,Br.C.C.c.cn.o,Br.C.C,0.5345645546913147,0.4771258234977722,1.4238376319408417,-0.889273077249527,0.05743873119354248,0.6956521739130435
Random,828,COCCn1c(c(c(=O)[nH]c1=O)C(=O)COc1c(cccc1Cl)Cl)N,CO.O.c.cC(=O)CO.cc.nc[nH],CO.O,CC.Cl.Cl.O.c.c.cN.cc,CC.Cl.Cl.O,0.5370890498161316,0.4664248377084732,1.8822414577007294,-1.3451524078845978,0.07066421210765839,0.56
Random,847,CCOC(=O)c1c(oc(c1CNC(=O)N)C)C,C.C=O.CCO.cC.o,C.C=O.CCO,N.N.cC.ccC=O,N.N,0.5131943821907043,0.4665984511375427,0.9477635622024536,-0.43456918001174927,0.04659593105316162,0.5294117647058824
Random,884,C[NH+](C)CC[C@@H]1CCN(CC1)S(=O)(=O)C[C@@H]1CCOC1,C.C.CCCC.CCC[SH]=O.O,C.C.CCCC.CCC[SH]=O.O,C.C.C.C[NH+]C.N.O,C.C.C.C[NH+]C.N.O,0.42716389894485474,0.4610512614250183,2.8200390338897705,-2.3928751349449158,-0.03388736248016355,0.6
Random,886,Cc1ccc(c(c1)C)n1c(c2c(n1)CS(=O)(=O)C2)NC(=O)C(C)C,CCCNc1ccnn1-c.O.O.ccc,O.O,C.C.CSC.O.c.cC,C.C.CSC.O,0.5262181758880615,0.4704074263572693,1.8707042634487152,-1.3444860875606537,0.055810749530792236,0.625
Random,901,CC(C)(C)c1ncc(s1)CN(CCC#N)CC1CC1,C.C.CC(C)c.c,C.C,C.CC#N.CCCNCcs.n,C.CC#N,0.4677295684814453,0.472072571516037,0.9328610301017761,-0.4651314616203308,-0.004343003034591675,0.3684210526315789
Random,934,Cc1nnc(s1)NC(=O)NCC[N@@H+]1C[C@@H](O[C@H](C1)C)C,C.C[NH+]C.NC(N)=O.n.s,C.C[NH+]C.NC(N)=O,C.COC(C)C.Cc.cn,C.COC(C)C,0.4704318046569824,0.4740958015124003,0.9175431430339813,-0.4471113383769989,-0.003663996855417906,0.5
Random,949,CCO[C@H](C)c1nccn1CC(=O)N1CCC[C@H]2[C@@H]1CCCC2,C.CC.CO.Cn1ccnc1.O,C.CC.CO.Cn1ccnc1.O,C.CC.CC[C@@H](C)N(C)CC,C.CC.CC[C@@H](C)N(C)CC,0.46603283286094666,0.48403472304344175,1.3705816566944122,-0.9045488238334656,-0.018001890182495095,0.5217391304347826
Random,993,CC(C)CCSc1nnc(n1C)c1cccs1,C.cnnc-c1cccs1,C,CC(C)CCS.n,CC(C)CCS,0.5217401385307312,0.472072571516037,0.43991273641586304,0.08182740211486816,0.049667567014694214,0.5882352941176471
Random,1005,c1ccc(cc1)c1nc(on1)NNC(=O)Cc1c(cccc1F)F,cc.ccF.nc(o)NNC=O,,ccc(F)cC.cccc-cn,,0.5644074082374573,,,,,0.5
Random,1006,CN1CCN([C@H](C1)c1ccccc1)C(=O)Cn1cccnc1=O,O.c.cc[C@@H](C)N.cn,O,CC=O.CCNC.c.cc.ccnc,CC=O.CCNC,0.5353813767433167,0.4704074263572693,0.9254773557186127,-0.390095978975296,0.06497395038604736,0.391304347826087
Random,1021,CC/C=C/CC(=O)N1CC[C@@H](C[C@@H]1C(=O)[O-])O,C.C.CNC,C.C.CNC,C.C/C=C/C.CCC(=O)[O-].O.O,C.C/C=C/C.CCC(=O)[O-].O.O,0.45496124029159546,0.4676729242006938,2.3600199222564697,-1.9050586819648743,-0.012711683909098326,0.29411764705882354
Random,1055,Cn1c(ccn1)[C@H]1CC[N@@H+](CC1)Cc1ccc(c(c1)F)Cl,C.cc(cccCl)C[NH+](CC)CC,C,Cc1ccnn1.F.c,F,0.5188645720481873,0.472072571516037,0.4751848876476288,0.04367968440055847,0.04679200053215027,0.6190476190476191
Random,1058,CC(C)Nc1cc(cc(c1)F)F,C.C.F.cccF,C.C.F,CN.ccc,CN,0.5435454845428467,0.47311001022656757,0.4622860848903656,0.08125939965248108,0.07043547431627911,0.5833333333333334
Random,1064,C[C@H](c1nc(no1)C1CC1)[N@@H+]1C[C@@H]2CCCN([C@@H]2C1)c1nnnn1C,C.C.C.CC.c.c1ncon1.n,C.C.C.CC.c1ncon1,C1CC1.CCC.CC[NH+].N.n.nn,C1CC1.CCC.CC[NH+].N,0.46468234062194824,0.4830847501754761,1.8173264563083649,-1.3526441156864166,-0.018402409553527843,0.48
Random,1104,Cc1cccc(c1C)N[C@@H](C)c1nnc(o1)c1ccc(cc1)[N+](=O)[O-],C.O=[N+][O-].c.c.c.cc.coc,C.O=[N+][O-],C.c.c.cc.cc(c)NCC.nn,C,0.5602487325668335,0.47102683782577515,0.472072571516037,0.08817616105079651,0.08922189474105835,0.48
Random,1107,C1CCC2(CC1)CCC1=C3C(=NC(=S)N=C3S[C@@H]1C2)[O-],C.C.CC.N.N=CS.[O-],C.C.CC.N.N=CS.[O-],C.C=S.CC=C(C)CCCC,C.C=S.CC=C(C)CCCC,0.46264562010765076,0.47219903270403546,1.4007713794708252,-0.9381257593631744,-0.009553412596384703,0.45
Random,1182,CCC[C@H]1CCC2=C(C(=N)S[C@H]2C1)C(=O)N,CC.CCC.CCN.N.S,CC.CCC.CCN.N.S,C.CCCC.O,C.CCCC.O,0.4640805125236511,0.4620777666568756,1.386110633611679,-0.922030121088028,0.0020027458667755127,0.625
Random,1196,CC(C)(C)OC(=O)N1CC[NH+](CC1)CCn1cc(ccc1=O)[N+](=O)[O-],CCOCN(C)CC.[N+].cc.cn,CCOCN(C)CC.[N+],C.C.CC[NH+]C.O.O.[O-].c.c=O,C.C.CC[NH+]C.O.O.[O-],0.48932191729545593,0.4575946629047394,2.8088913559913635,-2.3195694386959076,0.03172725439071655,0.52
Random,1197,c1cc(ccc1n1c(=S)n(nn1)[C@H]1CC(=O)[C@@H]2OC[C@H]1O2)O,CC.CO.O.cc(c)-n.nn,CC.CO.O,C.COC.O.c=S.ccc.n,C.COC.O,0.5154632925987244,0.4642777641614278,1.396166354417801,-0.8807030618190765,0.05118552843729657,0.5
Random,1218,CC(=CC[N@H+]1CC[C@@H](CC1)NC(=O)Cc1ccccc1O)C,C.C.CC.CCC.c.c,C.C.CC.CCC,C.C.CC(N)=O.C[NH+].c.cccO,C.C.CC(N)=O.C[NH+],0.4990493357181549,0.463682159781456,1.8878594934940338,-1.388810157775879,0.035367175936698914,0.4090909090909091
Random,1227,Cc1cn(c(=O)[nH]c1=O)[C@@H]1C[C@H]([C@@H](O1)C[NH3+])O,CC.O.O.cc([nH])=O,CC.O.O,C.C[C@@H](O)C[NH3+].cnc,C.C[C@@H](O)C[NH3+],0.4933226406574249,0.4669328232606252,0.9169579744338989,-0.423635333776474,0.026389817396799742,0.47058823529411764
Random,1228,Cc1ccc(c(c1)F)NC(=O)[C@@H]1CC(=O)N(C1)CCOC,C.C.C.C=O.CNC.O.c.c,C.C.C.C=O.CNC.O,C.C.CO.c.cc(N)cF,C.C.CO,0.5072231292724609,0.47020332018534344,1.406587392091751,-0.8993642628192902,0.037019809087117495,0.5238095238095238
Random,1257,c1cc(sc1)c1nc(nc([S-])n1)N,N.c.cn,N,ccsc.cnc(n)[S-],,0.5596326589584351,0.4738817811012268,,,0.08575087785720825,0.3076923076923077
Random,1271,C(COc1c(c([nH]n1)N)C(=O)N)O,C.N.O.c,C.N.O,C.O.n[nH]c(N)cC=O,C.O,0.5229904055595398,0.47212059299151105,0.9424799978733063,-0.4194895923137665,0.05086981256802875,0.3076923076923077
Random,1279,Cc1cc(ccc1O)C(=O)N1CCC[C@@H](C1)COc1ccccc1F,C.C.CCO.N.O.c.c.ccc,C.C.CCO.N.O,C.C.C.C.O.cc.cc.cc(c)F,C.C.C.C.O,0.533947765827179,0.46808719635009766,2.3586977124214172,-1.8247499465942383,0.0658605694770813,0.48
Random,1290,C[C@H](C(=O)N(C)Cc1ccccc1)S[C@@H](C)C(=O)OC,C.CNC=O.CO.CS.ccc,C.CNC=O.CO.CS,C.C.C=O.cc(c)C,C.C.C=O,0.5126185417175293,0.4723016321659088,1.419866293668747,-0.9072477519512177,0.04031690955162048,0.6
Random,1292,COCC(=O)NCC#CCOc1cccc(c1)Br,C.C.CCN.c.c,C.C.CCN,Br.C.C.CO.O.O.c.ccc,Br.C.C.CO.O.O,0.515215277671814,0.46542009711265564,2.8270947337150574,-2.3118794560432434,0.049795180559158325,0.3888888888888889
Random,1320,C[C@@H](CO)NC(=O)c1coc(n1)c1ccc(cc1F)Br,C.O.c.c.cc(c)Br,C.O,CCNC.O.c.cF.cocn,CCNC.O,0.5461656451225281,0.47123999893665314,0.9203546047210693,-0.37418895959854126,0.07492564618587494,0.4
Random,1336,CC(C)(C)CC(=O)N1CSC[C@H]1C(=O)N1CCN(CC1)C,CCC.CN(C)CCN.CNC.O,CCC.CN(C)CCN.CNC.O,C.C.C.C.C=O.CS,C.C.C.C.C=O.CS,0.4448818266391754,0.4559527486562729,2.828175365924835,-2.38329353928566,-0.011070922017097473,0.6190476190476191
Random,1348,CC1(CN(CCO1)C(=O)NC[C@H]1CCN(C1)c1ccc(cc1)F)C,C.C.CC.ccc(c)F,C.C.CC,C.C.CO.ccNCCCNC(=O)NC,C.C.CO,0.48999232053756714,0.468042920033137,1.406587392091751,-0.916595071554184,0.021949400504430117,0.375
Random,1360,Cc1c(c(n([nH+]1)CCO)N)N,C.N.O,C.N.O,CCn1[nH+]ccc1N,CCn1[nH+]ccc1N,0.5170160531997681,0.47212059299151105,0.5447127819061279,-0.027696728706359863,0.04489546020825702,0.2727272727272727
Random,1363,CC(C)C[C@H]1C[N@H+](CC[C@@]1(C)O)Cc1cnccc1C(F)(F)F,C.CC.C[NH+].F.c.ccc,C.CC.C[NH+].F,C.CC(O)C(C)C.Cc.FCF.n,C.CC(O)C(C)C.FCF,0.4738204777240753,0.46777086704969406,1.367748200893402,-0.8939277231693268,0.006049610674381256,0.43478260869565216
Random,1393,Cn1c(nnc1SC)C[C@@H]1CCN(CC1)C1=[NH+]C(=NC2=NC=N[C@@H]12)[NH-],C.C=N.CCC.CNC=[NH+].cS,C.C=N.CCC.CNC=[NH+],C.C.C.C.Cncnn.N.N=C[NH-],C.C.C.C.N.N=C[NH-],0.4821231961250305,0.4719986617565155,2.851648837327957,-2.3695256412029266,0.010124534368515015,0.48
Random,1400,c1ccc(c(c1)N)NC1=CC(=O)C[C@H](C1)c1ccc(cc1)F,C.C.N.O.c.cccN.ccccc,C.C.N.O,C.CCC.F.c.c.c,C.CCC.F,0.5579285621643066,0.4721085876226425,1.3978573381900787,-0.8399287760257721,0.08581997454166412,0.6363636363636364
Random,1411,CCCC[C@H](COC)N[C@@H]1C[N@H+](CC[C@@H]1CO)Cc1ccccc1,CC.CCC.CCC.[NH+].c,CC.CCC.CCC.[NH+],C.C.C.CO.CO.N.cccc(c)C,C.C.C.CO.CO.N,0.46802857518196106,0.4593019336462021,2.814983993768692,-2.346955418586731,0.008726641535758972,0.4166666666666667
Random,1448,c1ccc2c(c1)C=C(CO2)C[N@H+]1CCC[C@@H]1CCCO,C.C=C(C)C[NH+].CCC.cc,C.C=C(C)C[NH+].CCC,C.CC.O.ccc(c)O,C.CC.O,0.49577268958091736,0.4617871840794881,1.4024636149406433,-0.906690925359726,0.03398550550142926,0.55
Random,1462,COC(=O)c1ccc(cc1)Oc1c(c(ncn1)NCc1ccco1)N,C.C=O.Cc1ccco1.O.c.c.n,C.C=O.Cc1ccco1.O,N.O.cN.ccccc.cnc,N.O,0.5663167834281921,0.495541051030159,0.9442892074584961,-0.37797242403030396,0.07077573239803314,0.52
Random,1502,c1cc(c(cc1/C=C/C(=O)c1cc(cc(c1)F)F)[N+](=O)[O-])[O-],C.[O-].c[N+].ccc.ccc(F)cc,C.[O-],C.C=O.F.O.[O-].c.c.c,C.C=O.F.O.[O-],0.5629120469093323,0.47299619019031525,2.3673058450222015,-1.8043937981128693,0.08991585671901703,0.5909090909090909
Random,1544,Cn1ccc(n1)C(=O)N1CCC[C@H](C1)Cc1ccc(nn1)N,C.CNCC(C)C.N.O.n.n,C.CNCC(C)C.N.O,C.Ccccn.ccccn,C,0.5165840983390808,0.4647078514099121,0.472072571516037,0.04451152682304382,0.0518762469291687,0.5
Random,1567,C[C@H](c1cccs1)NC[C@H]1CCC[N@H+](C1)C,C.C.CC.csc[C@@H](C)NC,C.C.CC,CC.[NH+].cc,CC.[NH+],0.4813649356365204,0.468042920033137,0.9360079765319824,-0.45464304089546204,0.013322015603383364,0.6875
Random,1573,C/C(=C\c1ccc(cc1)F)/C(=N/O)/C,C.C.CC.O.ccc(F)cc,C.C.CC.O,C.N.c,C.N,0.5523507595062256,0.4686340466141701,0.9459543526172638,-0.3936035931110382,0.08371671289205551,0.7857142857142857
Random,1574,C[C@H](C(=O)NCC#C)Nc1ccc(c(c1)F)OCCOC,C.C#CC.N.O.O.c.ccF,C.C#CC.N.O.O,CCN.CCOC.c.cc,CCN.CCOC,0.5111920833587646,0.4701576828956604,0.8985404372215271,-0.38734835386276245,0.04103440046310425,0.5238095238095238
Random,1599,CCc1ccc(cc1)c1nc(on1)COc1ccc(cc1F)[N+](=O)[O-],C.[N+].c.c.cc.no,C.[N+],F.O.[O-].c.cccC.cccc.cncCO,F.O.[O-],0.559398353099823,0.47392600774765015,1.4195121228694916,-0.8601137697696686,0.08547234535217285,0.32
Random,1607,CCS[C@H]1CCCC[N@H+](C1)Cc1cnc2n1cccn2,CCSC(C)C.c.c.n,CCSC(C)C,CCC[NH+]Cc.cc.ncn,,0.49792414903640747,0.44200602173805237,,,0.0559181272983551,0.45
Random,1620,C=CC[NH+](CC=C)CC(=O)NCc1ccc(cc1)F,C.C.CC.N.O.c.c,C.C.CC.N.O,C.C.CC[NH+].cF.cc(c)C,C.C.CC[NH+],0.5164003968238831,0.4696835935115814,1.3968451917171478,-0.8804447948932648,0.04671680331230166,0.42105263157894735
Random,1622,CCC[C@@H](C)NC(=O)[C@@H](C)SCc1nc(no1)c1ccc(cc1)Cl,C.C.CC.CC(N)=O.cc-cn.ccCl,C.C.CC.CC(N)=O,C.CC.S.c.c.con,C.CC.S,0.514860987663269,0.47100017964839935,1.4058645963668823,-0.8910036087036133,0.04386080801486969,0.625
Random,1623,C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)OC)Sc1ccc(cc1)Cl,C.C.CO.cccc(c)S[C@@H](C)C=O,C.C.CO,C=O.CC.Cl.N.c,C=O.CC.Cl.N,0.5081050395965576,0.4688624640305837,1.8855117559432983,-1.3774067163467407,0.039242575565973936,0.6666666666666666
Random,1637,CC(C)(C)OC[C@H](C[NH2+]C1CCCCCCC1)O,C.C.C.CCCC.CO,C.C.C.CCCC.CO,C.CC.CC.[NH2+]CCO,C.CC.CC.[NH2+]CCO,0.4267163574695587,0.4644581198692322,1.839586317539215,-1.4128699600696564,-0.03774176239967347,0.5
Random,1697,C=CCN1C(=O)/C(=C\c2cc(c(c(c2)I)O)Br)/C(=O)NC1=S,C.C=C.CNC=S.O.c.c,C.C=C.CNC=S.O,Br.CCNC.O.OccI.cc,Br.CCNC.O,0.5432571172714233,0.4787786826491356,1.400047093629837,-0.8567899763584137,0.06447843462228775,0.45454545454545453
Random,1700,C[C@@H](CC(=O)NC[C@H]1CCCO1)c1cccc(c1)C(F)(F)F,C.C.O=CNCCO.ccC(F)F,C.C.O=CNCCO,C.C.F.ccccCC,C.C.F,0.4915578067302704,0.4705957273642222,1.4193300306797028,-0.9277722239494324,0.02096207936604816,0.5909090909090909
Random,1702,Cc1ccc(c(c1)C)C[N@@H+](C[C@@H]1CCCO1)CC(=O)N1CCCC1,C.CNC(C)=O.CO.Cc1ccccc1,C.CNC(C)=O.CO.Cc1ccccc1,C.CCC.CCC.C[NH+],C.CCC.CCC.C[NH+],0.47714924812316895,0.4972342774271965,1.8371147215366364,-1.3599654734134674,-0.020085029304027557,0.625
Random,1717,c1c(c(c(c([nH+]1)N)O)Br)Cl,[nH+].cCl,,Ncc(O)cBr.c,,0.5515695214271545,,,,,0.3
Random,1736,CC(C)C[C@@H](CCO)CNC(=O)N1CCC[C@@H]1COC,C.C.CNC.CO.O,C.C.CNC.CO.O,C.C.CCCC.CNC(C)C.O,C.C.CCCC.CNC(C)C.O,0.43959948420524597,0.46717368960380556,2.3067645728588104,-1.8671650886535645,-0.027574205398559593,0.4
Random,1744,COc1ccc(cc1F)/C=C/C(=O)N[C@@H]1CC[N@H+](CC1)CC(=O)N,C.C.CC.COccF.N.O.ccC,C.C.CC.N.O,CC.CC=O.CN.[NH+].c.c,CC.CC=O.CN.[NH+],0.5054141879081726,0.4696835935115814,1.8738242387771606,-1.368410050868988,0.03573059439659121,0.5833333333333334
Random,1760,c1ccc(cc1)CCc1nc(on1)COc1cccnc1N,Cc.O.c.c.c.c.co,O,C.N.cc.ccC.ccc.n.n.n,C.N,0.5565686821937561,0.4704074263572693,0.9459543526172638,-0.3893856704235077,0.08616125583648682,0.4090909090909091
Random,1815,CCNC(=O)c1cnoc1N,C.N,C.N,CCN.O.c1cnoc1,CCN.O.c1cnoc1,0.5318674445152283,0.4729771763086319,1.4822724163532257,-0.9504049718379974,0.058890268206596375,0.18181818181818182
Random,1827,c1cn(cn1)CCCNC(=O)CN1C(=O)[C@H]2[C@@H]3C[C@H]([C@H]2C1=O)C=C3,C.CC.CC[C@@H](C)C=O.CN.c.c,C.CC.CC[C@@H](C)C=O.CN,C.C.C.CNC=O.O.cn.n,C.C.C.CNC=O.O,0.48704805970191956,0.46179359406232834,2.377152919769287,-1.8901048600673676,0.025254465639591217,0.5416666666666666
Random,1837,COCCN1CCC[C@](C1=O)(C[NH+]1CCCCCC1)O,CC.CCN.CC[NH+]C.O.O,CC.CCN.CC[NH+]C.O.O,C.C.C.CC.CC(C)O,C.C.C.CC.CC(C)O,0.4314374327659607,0.4605850338935852,2.3263817131519318,-1.894944280385971,-0.02914760112762449,0.55
Random,1840,Cc1cc(c(cc1NC(=O)NCCn1cccc1)OC)OC,CcccOC.NC=O.O.c.cn,NC=O.O,C.CC.c.c.cccN,C.CC,0.5475663542747498,0.4806843101978302,0.932056188583374,-0.38448983430862427,0.06688204407691956,0.5909090909090909
Random,1946,c1ccc2c(c1)CC[C@H]1C2=NN([C@H]1c1ccccc1Cl)CCO,C.Cl.cc.ccccCC[C@@H](C=N)Cc,C.Cl,CN.O.c.cc.cc,CN.O,0.5411152839660645,0.47399888932704926,0.9326935112476349,-0.39157822728157043,0.0671163946390152,0.6521739130434783
