explainer,mol_idx,smile,explaining_smile,clean_explanation,non_explaining_smile,clean_nonexplanation,mol_pred,e_pred,ne_pred,comp,suff,expl length
GradCAM,377,Cc1c(cnc(n1)[C@H]1CCCN1C(=O)COc1ccccc1)C(=O)N,NC=O.Oc1ccccc1.c.cc(c)C(N)=O,NC=O.Oc1ccccc1,CCO.cnc(ncC)[C@H]1CCCN1,CCO,0.5295400023460388,0.5345011949539185,0.4520016312599182,0.0775383710861206,-0.004961192607879639,0.68
GradCAM,410,C[C@H](Cn1cccn1)NC(=O)NCc1cc[nH+]c(c1)N1CCCC1,NC(N)=O.Nc1cccc[nH+]1.cccn,NC(N)=O.Nc1cccc[nH+]1,C1CCNC1.cCN.cnnC[C@@H](C)N,C1CCNC1,0.526145339012146,0.5321736931800842,0.4367291033267975,0.08941623568534851,-0.006028354167938232,0.625
GradCAM,419,COCC[NH2+]CC(=O)N,NC=O,NC=O,CC[NH2+]CCOC,CC[NH2+]CCOC,0.4482828676700592,0.4909611940383911,0.4377412796020508,0.010541588068008423,-0.04267832636833191,0.3333333333333333
GradCAM,466,COc1ccc(cc1)Oc1ccc(cc1)NC(=O)CCC(=O)[O-],O=CNc1ccc(Oc2ccc(O)cc2)cc1.O=C[O-],O=CNc1ccc(Oc2ccc(O)cc2)cc1.O=C[O-],CCCC.CO,CCCC.CO,0.557905912399292,0.5338125079870224,0.9060728847980499,-0.34816697239875793,0.024093404412269592,0.8695652173913043
GradCAM,478,Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,C=O.c.c1c[nH+]cn1.c1ccccc1.cc,C=O.c1ccccc1,cCn.csc(C)ncCCN(C)Cc,,0.5504058003425598,0.5283481031656265,,,0.02205769717693329,0.6666666666666666
GradCAM,496,C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,NC(N)=O.c.cn-c1ccccc1,NC(N)=O,CC(c)N.NCCN1CCOCC1.cncnn,NCCN1CCOCC1,0.5176870822906494,0.4906827211380005,0.4322006404399872,0.08548644185066223,0.027004361152648926,0.52
GradCAM,510,Cn1c(ccn1)C1CCN(CC1)Cc1cnc(s1)c1cccs1,cc.cccc-c.cccn,,cncscCN1CCC(c)CC1.cnnC.csc,,0.5301796197891235,,,,,0.4782608695652174
GradCAM,580,Cc1nc(no1)CN1CCN(CC1)Cc1ccc(cc1O)OC,Oc1ccccc1.c.co,Oc1ccccc1,Ccnc(CN1CCN(Cc)CC1)no.cOC,,0.5100134611129761,0.5780411958694458,,,-0.06802773475646973,0.43478260869565216
GradCAM,587,c1ccc(cc1)[C@H](CCCO)NC(=O)Cc1ccccc1Cl,Clc1ccccc1.NC=O.c1ccccc1,Clc1ccccc1.NC=O.c1ccccc1,CCc.c[C@@H](N)CCCO,,0.5409768223762512,0.5491447448730469,,,-0.008167922496795654,0.7272727272727273
GradCAM,619,CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H](O1)n1cnc2c1nc([nH]c2=O)N)O)O,O.O.O=CO.cnccc(=O)[nH]cN,O.O.O=CO,CC.cnc.cnc.n[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,CC,0.5057446360588074,0.47767602403958637,0.45998361706733704,0.04576101899147034,0.028068612019221006,0.6086956521739131
GradCAM,632,c1cc(cnc1)C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1,ccccc,,cC[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1.cnc,,0.47265303134918213,,,,,0.2631578947368421
GradCAM,674,CC(C)(C)c1c(cc(c[nH+]1)N)OC1CC1,Nc1c[nH+]cc(O)c1,Nc1c[nH+]cc(O)c1,CC(C)(C)c.OC1CC1,OC1CC1,0.5139999985694885,0.5684161186218262,0.4393695294857025,0.07463046908378601,-0.054416120052337646,0.5333333333333333
GradCAM,677,C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,NC(=O)Nc1ccccc1O.O,NC(=O)Nc1ccccc1O.O,CO.COC[C@@](C)(N)CCO.cF,CO.COC[C@@](C)(N)CCO,0.5083536505699158,0.5183069109916687,0.899285763502121,-0.3909321129322052,-0.00995326042175293,0.5714285714285714
GradCAM,697,c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,NC=O.c1ccccc1,NC=O.c1ccccc1,CCSc.N#CC1(N)CCCC1.cF,N#CC1(N)CCCC1,0.49846047163009644,0.5359681248664856,0.4345141649246216,0.06394630670547485,-0.03750765323638916,0.47368421052631576
GradCAM,698,C[C@@H](CC1CCCC1)C(=O)N[C@H](COC)C(=O)N,NC=O.NC=O,NC=O.NC=O,CC(C)CC1CCCC1.COC[C@H](C)N,CC(C)CC1CCCC1.COC[C@H](C)N,0.4437867999076843,0.4909611940383911,0.8701499998569489,-0.4263631999492645,-0.04717439413070679,0.3333333333333333
GradCAM,727,Cc1ccc(cc1)c1nc(c(nn1)C)Sc1cccc(c1)C(F)(F)F,c-c1ccccc1.c1ccccc1.cc,c1ccccc1,Cc.CcnncncSc.cC(F)(F)F,,0.5609473586082458,0.5809750556945801,,,-0.02002769708633423,0.6
GradCAM,771,c1ccc(cc1)COC(=O)c1nn(c([O-])n1)c1cccc(c1)Cl,[O-]cn-c1cccc(Cl)c1.c1ccccc1.cC(=O)O,c1ccccc1,cCO.cncnn,,0.5670153498649597,0.5809750556945801,,,-0.013959705829620361,0.8695652173913043
GradCAM,790,CCOC[C@H](CN1CCN(CC1)C(=O)[C@@H](C)n1cccn1)O,NC=O.O.cccn,NC=O.O,CCOC[C@@H](O)CN1CCNCC1.cnnC(C)C,CCOC[C@@H](O)CN1CCNCC1,0.4727585017681122,0.4806843101978302,0.43150579929351807,0.041252702474594116,-0.007925808429718018,0.36363636363636365
GradCAM,812,C[C@H](C(=O)N)[N@H+]1CC[C@@H](CC1)NC(=O)c1ccoc1,NC(=O)c1ccoc1.NC=O,NC(=O)c1ccoc1.NC=O,CC(C)[N@H+]1CC[C@H](N)CC1,CC(C)[N@H+]1CC[C@H](N)CC1,0.49096912145614624,0.5263650417327881,0.4299394190311432,0.06102970242500305,-0.035395920276641846,0.5789473684210527
GradCAM,815,Cc1nnc(s1)/N=C/1\N(C(=O)/C(=C\c2ccc(o2)Br)/S1)CC=C,C.C/C=C\c1ccco1.C=C.c.c,C.C/C=C\c1ccco1.C=C,CCN(C=O)/C(=N\c1nnc(C)s1)SC.cBr,CCN(C=O)/C(=N\c1nnc(C)s1)SC,0.5345645546913147,0.505729208389918,0.4985254406929016,0.036039113998413086,0.028835346301396725,0.5652173913043478
GradCAM,828,COCCn1c(c(c(=O)[nH]c1=O)C(=O)COc1c(cccc1Cl)Cl)N,Nc1nc(=O)[nH]c(=O)c1C=O.Oc1c(Cl)cccc1Cl,Oc1c(Cl)cccc1Cl,CCO.COCCn,CCO,0.5370890498161316,0.5639345049858093,0.4520016312599182,0.08508741855621338,-0.026845455169677734,0.8
GradCAM,847,CCOC(=O)c1c(oc(c1CNC(=O)N)C)C,NC(N)=O.O=C(O)c1ccoc1,NC(N)=O.O=C(O)c1ccoc1,CCO.cC.cC.cCN,CCO,0.5131943821907043,0.5264903604984283,0.4520016312599182,0.06119275093078613,-0.013295978307723999,0.7058823529411765
GradCAM,884,C[NH+](C)CC[C@@H]1CCN(CC1)S(=O)(=O)C[C@@H]1CCOC1,,,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,0.42716389894485474,0.0,0.4271618127822876,2.086162567138672e-06,0.42716389894485474,0.0
GradCAM,886,Cc1ccc(c(c1)C)n1c(c2c(n1)CS(=O)(=O)C2)NC(=O)C(C)C,O.O.ccc(n-c1ccccc1)NC=O,O.O,CC(C)C.Cc.cC.cCS(=O)(=O)Ccnn,CC(C)C,0.5262181758880615,0.4704074263572693,0.4484859108924866,0.07773226499557495,0.055810749530792236,0.625
GradCAM,901,CC(C)(C)c1ncc(s1)CN(CCC#N)CC1CC1,c.cc,,cnc(scCN(CCC#N)CC1CC1)C(C)(C)C,,0.4677295684814453,,,,,0.15789473684210525
GradCAM,934,Cc1nnc(s1)NC(=O)NCC[N@@H+]1C[C@@H](O[C@H](C1)C)C,c.cNC(N)=O,,C[C@H]1C[NH+](CCN)C[C@H](C)O1.Cc1nncs1,C[C@H]1C[NH+](CCN)C[C@H](C)O1.Cc1nncs1,0.4704318046569824,,0.9567377269268036,-0.48630592226982117,,0.3
GradCAM,949,CCO[C@H](C)c1nccn1CC(=O)N1CCC[C@H]2[C@@H]1CCCC2,NC=O.ccnc,NC=O,C1CC[C@@H]2NCCC[C@@H]2C1.CCn.cnc[C@@H](C)OCC,C1CC[C@@H]2NCCC[C@@H]2C1,0.46603283286094666,0.4909611940383911,0.42525964975357056,0.0407731831073761,-0.024928361177444458,0.30434782608695654
GradCAM,993,CC(C)CCSc1nnc(n1C)c1cccs1,cccc-cnc,,Cn.cnncSCCC(C)C.csc,,0.5217401385307312,,,,,0.4117647058823529
GradCAM,1005,c1ccc(cc1)c1nc(on1)NNC(=O)Cc1c(cccc1F)F,O=CNNco.c-c1ccccc1.c1ccccc1,c1ccccc1,CCc.cF.cF.cncno,,0.5644074082374573,0.5809750556945801,,,-0.016567647457122803,0.7916666666666666
GradCAM,1006,CN1CCN([C@H](C1)c1ccccc1)C(=O)Cn1cccnc1=O,C=O.c1ccccc1.cccnc=O,C=O.c1ccccc1,c[C@H]1CN(C)CCN1CCn.cnc,,0.5353813767433167,0.5283481031656265,,,0.0070332735776901245,0.6086956521739131
GradCAM,1021,CC/C=C/CC(=O)N1CC[C@@H](C[C@@H]1C(=O)[O-])O,C=C.NC=O.O.O=C[O-],C=C.NC=O.O.O=C[O-],CCC.CCC.C[C@H]1C[C@@H](O)CCN1,CCC.CCC.C[C@H]1C[C@@H](O)CCN1,0.45496124029159546,0.48324333876371384,1.3351797759532928,-0.8802185356616974,-0.028282098472118378,0.5294117647058824
GradCAM,1055,Cn1c(ccn1)[C@H]1CC[N@@H+](CC1)Cc1ccc(c(c1)F)Cl,Clc1ccccc1.cccn,Clc1ccccc1,cC[N@H+]1CC[C@H](c)CC1.cF.cnnC,,0.5188645720481873,0.5754979848861694,,,-0.05663341283798218,0.5238095238095238
GradCAM,1058,CC(C)Nc1cc(cc(c1)F)F,Nc1ccccc1,Nc1ccccc1,CC(C)N.cF.cF,CC(C)N,0.5435454845428467,0.5776788592338562,0.4496304988861084,0.09391498565673828,-0.03413337469100952,0.5833333333333334
GradCAM,1064,C[C@H](c1nc(no1)C1CC1)[N@@H+]1C[C@@H]2CCCN([C@@H]2C1)c1nnnn1C,c.co.ncN,,C[C@H](cnc(no)C1CC1)[N@@H+]1C[C@@H]2CCCN[C@@H]2C1.cnnnnC,,0.46468234062194824,,,,,0.24
GradCAM,1104,Cc1cccc(c1C)N[C@@H](C)c1nnc(o1)c1ccc(cc1)[N+](=O)[O-],Nc1ccccc1.coc-c1ccc([N+](=O)[O-])cc1,Nc1ccccc1,Cc.cC.cnnc[C@H](C)N,,0.5602487325668335,0.5776788592338562,,,-0.017430126667022705,0.76
GradCAM,1107,C1CCC2(CC1)CCC1=C3C(=NC(=S)N=C3S[C@@H]1C2)[O-],C=C(C)C[O-].C=S,C=C(C)C[O-].C=S,C=NCN=CS[C@H]1CCCC2(CCCCC2)C1,C=NCN=CS[C@H]1CCCC2(CCCCC2)C1,0.46264562010765076,0.46980157494544983,0.430613249540329,0.03203237056732178,-0.007155954837799072,0.35
GradCAM,1182,CCC[C@H]1CCC2=C(C(=N)S[C@H]2C1)C(=O)N,C=C(C=N)C(N)=O,C=C(C=N)C(N)=O,CCC[C@H]1CCC[C@@H](SC)C1,CCC[C@H]1CCC[C@@H](SC)C1,0.4640805125236511,0.5108856558799744,0.428341805934906,0.03573870658874512,-0.04680514335632324,0.4375
GradCAM,1196,CC(C)(C)OC(=O)N1CC[NH+](CC1)CCn1cc(ccc1=O)[N+](=O)[O-],NC=O.O=c1ccc([N+](=O)[O-])cn1,NC=O,COC(C)(C)C.nCC[NH+]1CCNCC1,COC(C)(C)C,0.48932191729545593,0.4909611940383911,0.44296327233314514,0.04635864496231079,-0.0016392767429351807,0.52
GradCAM,1197,c1cc(ccc1n1c(=S)n(nn1)[C@H]1CC(=O)[C@@H]2OC[C@H]1O2)O,C=O.nc(=S)n-c1ccc(O)cc1,C=O,nnnn[C@H]1CC[C@@H]2OC[C@H]1O2,,0.5154632925987244,0.475721150636673,,,0.03974214196205139,0.5909090909090909
GradCAM,1218,CC(=CC[N@H+]1CC[C@@H](CC1)NC(=O)Cc1ccccc1O)C,C=C.NC=O.Oc1ccccc1,C=C.NC=O.Oc1ccccc1,CCC.CC[N@H+]1CC[C@H](N)CC1.CCc,CCC.CC[N@H+]1CC[C@H](N)CC1,0.4990493357181549,0.5170201063156128,0.8803033828735352,-0.38125404715538025,-0.017970770597457886,0.5454545454545454
GradCAM,1227,Cc1cn(c(=O)[nH]c1=O)[C@@H]1C[C@H]([C@@H](O1)C[NH3+])O,O.O=c1ccnc(=O)[nH]1,O,Cc.n[C@@H]1C[C@@H](O)[C@H](C[NH3+])O1,,0.4933226406574249,0.4704074263572693,,,0.02291521430015564,0.5294117647058824
GradCAM,1228,Cc1ccc(c(c1)F)NC(=O)[C@@H]1CC(=O)N(C1)CCOC,NC=O.O=CNc1ccccc1,NC=O.O=CNc1ccccc1,CC[C@@H](C)CNCCOC.Cc.cF,CC[C@@H](C)CNCCOC,0.5072231292724609,0.5316917598247528,0.43524304032325745,0.07198008894920349,-0.02446863055229187,0.5714285714285714
GradCAM,1257,c1cc(sc1)c1nc(nc([S-])n1)N,c-c1cccs1.cN.c[S-],,c1ncncn1,c1ncncn1,0.5596326589584351,,0.5443937182426453,0.015238940715789795,,0.7692307692307693
GradCAM,1271,C(COc1c(c([nH]n1)N)C(=O)N)O,[nH]c(N)c(cO)C(N)=O,,OCCO.cn[nH],OCCO,0.5229904055595398,,0.44641610980033875,0.07657429575920105,,0.6923076923076923
GradCAM,1279,Cc1cc(ccc1O)C(=O)N1CCC[C@@H](C1)COc1ccccc1F,O=Cc1ccc(O)cc1.Oc1ccccc1,O=Cc1ccc(O)cc1.Oc1ccccc1,CN1CCC[C@H](CO)C1.Cc.cF,CN1CCC[C@H](CO)C1,0.533947765827179,0.5750677287578583,0.4308924973011017,0.10305526852607727,-0.04111996293067932,0.64
GradCAM,1290,C[C@H](C(=O)N(C)Cc1ccccc1)S[C@@H](C)C(=O)OC,C.NC=O.c1ccccc1,C.NC=O.c1ccccc1,COC(=O)[C@H](C)SC(C)C.cCNC,COC(=O)[C@H](C)SC(C)C,0.5126185417175293,0.5146696070830027,0.4510763883590698,0.06154215335845947,-0.0020510653654733924,0.5
GradCAM,1292,COCC(=O)NCC#CCOc1cccc(c1)Br,NC=O.c1ccccc1,NC=O.c1ccccc1,CCOC.cBr.cOCC#CCN,CCOC,0.515215277671814,0.5359681248664856,0.44642528891563416,0.06878998875617981,-0.02075284719467163,0.5
GradCAM,1320,C[C@@H](CO)NC(=O)c1coc(n1)c1ccc(cc1F)Br,NC(=O)ccoc-c1ccccc1.O,O,C[C@H](N)CO.cBr.cF.cnc,C[C@H](N)CO,0.5461656451225281,0.4704074263572693,0.4440852105617523,0.10208043456077576,0.07575821876525879,0.7
GradCAM,1336,CC(C)(C)CC(=O)N1CSC[C@H]1C(=O)N1CCN(CC1)C,NC=O.NC=O,NC=O.NC=O,CCC(C)(C)C.CN1CCNCC1.C[C@@H]1CSCN1,CCC(C)(C)C.CN1CCNCC1.C[C@@H]1CSCN1,0.4448818266391754,0.4909611940383911,1.3145572245121002,-0.8696753978729248,-0.0460793673992157,0.2857142857142857
GradCAM,1348,CC1(CN(CCO1)C(=O)NC[C@H]1CCN(C1)c1ccc(cc1)F)C,NC(N)=O.Nc1ccccc1,NC(N)=O.Nc1ccccc1,CC1(C)CNCCO1.NC[C@H]1CCNC1.cF,CC1(C)CNCCO1.NC[C@H]1CCNC1,0.48999232053756714,0.5341807901859283,0.8684796988964081,-0.37848737835884094,-0.044188469648361206,0.4583333333333333
GradCAM,1360,Cc1c(c(n([nH+]1)CCO)N)N,Nc1c[nH+]nc1N,,Cc.nCCO,,0.5170160531997681,,,,,0.6363636363636364
GradCAM,1363,CC(C)C[C@H]1C[N@H+](CC[C@@]1(C)O)Cc1cnccc1C(F)(F)F,ccccc,,cC(F)(F)F.cC[N@H+]1CC[C@@](C)(O)[C@@H](CC(C)C)C1.cnc,,0.4738204777240753,,,,,0.21739130434782608
GradCAM,1393,Cn1c(nnc1SC)C[C@@H]1CCN(CC1)C1=[NH+]C(=NC2=NC=N[C@@H]12)[NH-],C.C.[NH-]C[NH+]=CN.cnc,C.C.[NH-]C[NH+]=CN,C=NC1=NC=N[C@H]1C.CScnncCC1CCNCC1.Cn,C=NC1=NC=N[C@H]1C,0.4821231961250305,0.4739972949028015,0.4831830859184265,-0.001059889793395996,0.008125901222229004,0.4
GradCAM,1400,c1ccc(c(c1)N)NC1=CC(=O)C[C@H](C1)c1ccc(cc1)F,Nc1ccccc1NC=CC=O.c1ccccc1,Nc1ccccc1NC=CC=O.c1ccccc1,CCC(c)CC.cF,,0.5579285621643066,0.5744071006774902,,,-0.016478538513183594,0.8181818181818182
GradCAM,1411,CCCC[C@H](COC)N[C@@H]1C[N@H+](CC[C@@H]1CO)Cc1ccccc1,N.O.c1ccccc1,N.O.c1ccccc1,CCCC[C@H](COC)N[C@@H]1C[N@@H+](Cc)CC[C@@H]1CO,,0.46802857518196106,0.5084214210510254,,,-0.04039284586906433,0.3333333333333333
GradCAM,1448,c1ccc2c(c1)C=C(CO2)C[N@H+]1CCC[C@@H]1CCCO,C=Cc1ccccc1,C=Cc1ccccc1,cOCCC[N@H+]1CCC[C@@H]1CCCO,,0.49577268958091736,0.5772265195846558,,,-0.0814538300037384,0.4
GradCAM,1462,COC(=O)c1ccc(cc1)Oc1c(c(ncn1)NCc1ccco1)N,Ncc(N)cOc1ccc(C(=O)O)cc1.c.c1ccoc1,c1ccoc1,CO.cCN.cncnc,CO,0.5663167834281921,0.5705214142799377,0.4624422490596771,0.10387453436851501,-0.0042046308517456055,0.84
GradCAM,1502,c1cc(c(cc1/C=C/C(=O)c1cc(cc(c1)F)F)[N+](=O)[O-])[O-],O=C(/C=C/c1ccc([O-])c([N+](=O)[O-])c1)c1ccccc1,O=C(/C=C/c1ccc([O-])c([N+](=O)[O-])c1)c1ccccc1,cF.cF,,0.5629120469093323,0.5705782771110535,,,-0.007666230201721191,0.9090909090909091
GradCAM,1544,Cn1ccc(n1)C(=O)N1CCC[C@H](C1)Cc1ccc(nn1)N,NC(=O)c1ccnn1.ccccN,,Cn.cnncC[C@@H]1CCCNC1,,0.5165840983390808,,,,,0.5909090909090909
GradCAM,1567,C[C@H](c1cccs1)NC[C@H]1CCC[N@H+](C1)C,N.cccc,N,csc[C@@H](C)NC[C@H]1CCC[N@@H+](C)C1,,0.4813649356365204,0.4738817811012268,,,0.007483154535293579,0.3125
GradCAM,1573,C/C(=C\c1ccc(cc1)F)/C(=N/O)/C,C/C=C/c1ccccc1.O,C/C=C/c1ccccc1.O,C/C=N\O.CC.cF,C/C=N\O.CC,0.5523507595062256,0.5212849974632263,0.9387302398681641,-0.3863794803619385,0.031065762042999268,0.7142857142857143
GradCAM,1574,C[C@H](C(=O)NCC#C)Nc1ccc(c(c1)F)OCCOC,C.NC=O.Nc1ccc(O)cc1,C.NC=O.Nc1ccc(O)cc1,C#CCN.CC(C)N.COCCO.cF,C#CCN.CC(C)N.COCCO,0.5111920833587646,0.5120416184266409,1.3491766154766083,-0.8379845321178436,-0.000849535067876217,0.5714285714285714
GradCAM,1599,CCc1ccc(cc1)c1nc(on1)COc1ccc(cc1F)[N+](=O)[O-],O=[N+]([O-])c1ccc(O)cc1.c-c1ccccc1.co,O=[N+]([O-])c1ccc(O)cc1,CCc.cF.oncncCO,,0.559398353099823,0.5637986063957214,,,-0.0044002532958984375,0.76
GradCAM,1607,CCS[C@H]1CCCC[N@H+](C1)Cc1cnc2n1cccn2,cccn(c)cc,,CCS[C@H]1CCCC[N@@H+](Cc)C1.cncnc,,0.49792414903640747,,,,,0.35
GradCAM,1620,C=CC[NH+](CC=C)CC(=O)NCc1ccc(cc1)F,C=C.C=C.NC=O.c1ccccc1,C=C.C=C.NC=O.c1ccccc1,CC[NH+](CC)CC.cCN.cF,CC[NH+](CC)CC,0.5164003968238831,0.5090130269527435,0.43801969289779663,0.07838070392608643,0.007387369871139526,0.6842105263157895
GradCAM,1622,CCC[C@@H](C)NC(=O)[C@@H](C)SCc1nc(no1)c1ccc(cc1)Cl,NC=O.c-c1ccc(Cl)cc1.co,NC=O,CC(C)SCcncno.CCC[C@@H](C)N,CCC[C@@H](C)N,0.514860987663269,0.4909611940383911,0.4399879574775696,0.07487303018569946,0.02389979362487793,0.5416666666666666
GradCAM,1623,C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)OC)Sc1ccc(cc1)Cl,C=O.Clc1ccccc1.NC=O,C=O.Clc1ccccc1.NC=O,COC[C@@H](N)C(C)C.cSC(C)C,COC[C@@H](N)C(C)C,0.5081050395965576,0.5140601098537445,0.4386220872402191,0.0694829523563385,-0.00595507025718689,0.5714285714285714
GradCAM,1637,CC(C)(C)OC[C@H](C[NH2+]C1CCCCCCC1)O,,,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,0.4267163574695587,0.0,0.42729806900024414,-0.0005817115306854248,0.4267163574695587,0.0
GradCAM,1697,C=CCN1C(=O)/C(=C\c2cc(c(c(c2)I)O)Br)/C(=O)NC1=S,C=C.O=C1NC(=S)NC(=O)C1=Cc1ccc(O)cc1,C=C.O=C1NC(=S)NC(=O)C1=Cc1ccc(O)cc1,CCN.cBr.cI,CCN,0.5432571172714233,0.5219665765762329,0.45211514830589294,0.0911419689655304,0.02129054069519043,0.8636363636363636
GradCAM,1700,C[C@@H](CC(=O)NC[C@H]1CCCO1)c1cccc(c1)C(F)(F)F,NC=O.c1ccccc1,NC=O.c1ccccc1,CCC(C)c.NC[C@H]1CCCO1.cC(F)(F)F,NC[C@H]1CCCO1,0.4915578067302704,0.5359681248664856,0.4323957562446594,0.05916205048561096,-0.04441031813621521,0.4090909090909091
GradCAM,1702,Cc1ccc(c(c1)C)C[N@@H+](C[C@@H]1CCCO1)CC(=O)N1CCCC1,NC=O.c1ccccc1,NC=O.c1ccccc1,C1CCNC1.Cc.cC.cC[NH+](CC)C[C@@H]1CCCO1,C1CCNC1,0.47714924812316895,0.5359681248664856,0.4367291033267975,0.04042014479637146,-0.05881887674331665,0.375
GradCAM,1717,c1c(c(c(c([nH+]1)N)O)Br)Cl,Nc1[nH+]cc(Cl)cc1O,Nc1[nH+]cc(Cl)cc1O,cBr,,0.5515695214271545,0.561816930770874,,,-0.010247409343719482,0.9
GradCAM,1736,CC(C)C[C@@H](CCO)CNC(=O)N1CCC[C@@H]1COC,NC(N)=O.O,NC(N)=O.O,CC(C)C[C@H](CN)CCO.COC[C@H]1CCCN1,CC(C)C[C@H](CN)CCO.COC[C@H]1CCCN1,0.43959948420524597,0.4805450737476349,0.8671269118785858,-0.42752742767333984,-0.040945589542388916,0.25
GradCAM,1744,COc1ccc(cc1F)/C=C/C(=O)N[C@@H]1CC[N@H+](CC1)CC(=O)N,NC(=O)/C=C/c1ccc(O)cc1.NC=O,NC(=O)/C=C/c1ccc(O)cc1.NC=O,CC[N@H+]1CC[C@H](N)CC1.CO.cF,CC[N@H+]1CC[C@H](N)CC1.CO,0.5054141879081726,0.5283709764480591,0.8921457529067993,-0.3867315649986267,-0.022956788539886475,0.625
GradCAM,1760,c1ccc(cc1)CCc1nc(on1)COc1cccnc1N,c.c1ccccc1.cccc(O)cN.co,c1ccccc1,cCCc(no)ncCO.cnc,,0.5565686821937561,0.5809750556945801,,,-0.024406373500823975,0.7272727272727273
