explainer,mol_idx,smile,explaining_smile,clean_explanation,non_explaining_smile,clean_nonexplanation,mol_pred,e_pred,ne_pred,comp,suff,expl length
IG,410,C[C@H](Cn1cccn1)NC(=O)NCc1cc[nH+]c(c1)N1CCCC1,NCN.Nc1cccc[nH+]1.cccn,NCN.Nc1cccc[nH+]1,C1CCNC1.C=O.cCN.cnnC[C@@H](C)N,C1CCNC1.C=O,0.526145339012146,0.5138731300830841,0.9124502539634705,-0.38630491495132446,0.01227220892906189,0.5833333333333334
IG,419,COCC[NH2+]CC(=O)N,NC=O,NC=O,CC[NH2+]CCOC,CC[NH2+]CCOC,0.4482828676700592,0.4909611940383911,0.4377412796020508,0.010541588068008423,-0.04267832636833191,0.3333333333333333
IG,466,COc1ccc(cc1)Oc1ccc(cc1)NC(=O)CCC(=O)[O-],CNc1ccc(Oc2ccc(O)cc2)cc1.C[O-],CNc1ccc(Oc2ccc(O)cc2)cc1.C[O-],CO.O=CCCC=O,CO.O=CCCC=O,0.557905912399292,0.5203410685062408,0.9257708191871643,-0.3678649067878723,0.03756484389305115,0.782608695652174
IG,478,Cc1nc(cs1)CC(=O)N(C)Cc1[nH+]ccn1Cc1ccccc1,C=O.c.c1c[nH+]cn1.c1ccccc1.cc,C=O.c1ccccc1,cCn.csc(C)ncCCN(C)Cc,,0.5504058003425598,0.5283481031656265,,,0.02205769717693329,0.6666666666666666
IG,496,C[C@@H](c1ccc(cc1)n1cncn1)NC(=O)NCCN1CCOCC1,NCN.c.cn-c1ccccc1,NCN,C=O.CC(c)N.NCCN1CCOCC1.cncnn,C=O.NCCN1CCOCC1,0.5176870822906494,0.45408159494400024,0.9079217910766602,-0.39023470878601074,0.06360548734664917,0.48
IG,510,Cn1c(ccn1)C1CCN(CC1)Cc1cnc(s1)c1cccs1,cc.cccc-c.cccn,,cncscCN1CCC(c)CC1.cnnC.csc,,0.5301796197891235,,,,,0.4782608695652174
IG,580,Cc1nc(no1)CN1CCN(CC1)Cc1ccc(cc1O)OC,Oc1cccc(O)c1.c.co,Oc1cccc(O)c1,CO.Ccnc(CN1CCN(Cc)CC1)no,CO,0.5100134611129761,0.5735762715339661,0.4624422490596771,0.04757121205329895,-0.06356281042098999,0.4782608695652174
IG,587,c1ccc(cc1)[C@H](CCCO)NC(=O)Cc1ccccc1Cl,NC=O.c1ccccc1.c1ccccc1,NC=O.c1ccccc1.c1ccccc1,CCc.cCl.c[C@@H](N)CCCO,,0.5409768223762512,0.5509704351425171,,,-0.00999361276626587,0.6818181818181818
IG,619,CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H](O1)n1cnc2c1nc([nH]c2=O)N)O)O,C.O.cnccc[nH]cN,C.O,CC(=O)OC[C@@H]1O[C@@H](n)[C@@H](O)[C@@H]1O.c=O.cnc.cnc,,0.5057446360588074,0.47123999893665314,,,0.034504637122154236,0.43478260869565216
IG,632,c1cc(cnc1)C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1,ccccc,,cC[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1.cnc,,0.47265303134918213,,,,,0.2631578947368421
IG,674,CC(C)(C)c1c(cc(c[nH+]1)N)OC1CC1,c1cc[nH+]cc1,c1cc[nH+]cc1,CC(C)(C)c.cN.cOC1CC1,,0.5139999985694885,0.5764427185058594,,,-0.06244271993637085,0.4
IG,677,C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,NC(=O)Nc1ccccc1O,NC(=O)Nc1ccccc1O,CO.COC[C@@](C)(N)CCO.cF,CO.COC[C@@](C)(N)CCO,0.5083536505699158,0.5662063956260681,0.899285763502121,-0.3909321129322052,-0.057852745056152344,0.5238095238095238
IG,697,c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,CN.c1ccccc1,CN.c1ccccc1,N#CC1(N)CCCC1.cF.cSCC=O,N#CC1(N)CCCC1,0.49846047163009644,0.5216305702924728,0.4345141649246216,0.06394630670547485,-0.023170098662376404,0.42105263157894735
IG,698,C[C@@H](CC1CCCC1)C(=O)N[C@H](COC)C(=O)N,NC=O.NC=O,NC=O.NC=O,CC(C)CC1CCCC1.COC[C@H](C)N,CC(C)CC1CCCC1.COC[C@H](C)N,0.4437867999076843,0.4909611940383911,0.8701499998569489,-0.4263631999492645,-0.04717439413070679,0.3333333333333333
IG,727,Cc1ccc(cc1)c1nc(c(nn1)C)Sc1cccc(c1)C(F)(F)F,c-c1ccccc1.c1ccccc1.cc,c1ccccc1,Cc.CcnncncSc.cC(F)(F)F,,0.5609473586082458,0.5809750556945801,,,-0.02002769708633423,0.6
IG,771,c1ccc(cc1)COC(=O)c1nn(c([O-])n1)c1cccc(c1)Cl,[O-]cn-c1ccccc1.c1ccccc1.cC(=O)O,c1ccccc1,cCO.cCl.cncnn,,0.5670153498649597,0.5809750556945801,,,-0.013959705829620361,0.8260869565217391
IG,790,CCOC[C@H](CN1CCN(CC1)C(=O)[C@@H](C)n1cccn1)O,CN.cccn,CN,CCOC[C@@H](O)CN1CCNCC1.cnn[C@H](C)C=O,CCOC[C@@H](O)CN1CCNCC1,0.4727585017681122,0.4622860848903656,0.43150579929351807,0.041252702474594116,0.010472416877746582,0.2727272727272727
IG,812,C[C@H](C(=O)N)[N@H+]1CC[C@@H](CC1)NC(=O)c1ccoc1,CN.NCc1ccoc1,CN.NCc1ccoc1,C=O.C[C@H](C=O)[N@H+]1CC[C@H](N)CC1,C=O.C[C@H](C=O)[N@H+]1CC[C@H](N)CC1,0.49096912145614624,0.507087841629982,0.9107694923877716,-0.41980037093162537,-0.016118720173835754,0.47368421052631576
IG,815,Cc1nnc(s1)/N=C/1\N(C(=O)/C(=C\c2ccc(o2)Br)/S1)CC=C,C.C/C=C\c1ccco1.C=C.c.c,C.C/C=C\c1ccco1.C=C,CCN(C=O)/C(=N\c1nnc(C)s1)SC.cBr,CCN(C=O)/C(=N\c1nnc(C)s1)SC,0.5345645546913147,0.505729208389918,0.4985254406929016,0.036039113998413086,0.028835346301396725,0.5652173913043478
IG,828,COCCn1c(c(c(=O)[nH]c1=O)C(=O)COc1c(cccc1Cl)Cl)N,Cc1c(N)nc[nH]c1=O.c1ccccc1,Cc1c(N)nc[nH]c1=O.c1ccccc1,COCCn.c=O.cCl.cCl.cOCC=O,,0.5370890498161316,0.5660533010959625,,,-0.028964251279830933,0.6
IG,847,CCOC(=O)c1c(oc(c1CNC(=O)N)C)C,CN.ccc(c)CO,CN,C=O.CCO.CcocC.NC=O.cCN,C=O.CCO.NC=O,0.5131943821907043,0.4622860848903656,1.4186839759349823,-0.905489593744278,0.050908297300338745,0.47058823529411764
IG,884,C[NH+](C)CC[C@@H]1CCN(CC1)S(=O)(=O)C[C@@H]1CCOC1,,,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,0.42716389894485474,0.0,0.4271618127822876,2.086162567138672e-06,0.42716389894485474,0.0
IG,886,Cc1ccc(c(c1)C)n1c(c2c(n1)CS(=O)(=O)C2)NC(=O)C(C)C,O.c1ccccc1.cccNC,O.c1ccccc1,CC(C)C=O.Cc.cC.cn(-c)ncCS(=O)(=O)Cc,CC(C)C=O,0.5262181758880615,0.5256912410259247,0.46177130937576294,0.06444686651229858,0.0005269348621368408,0.5
IG,901,CC(C)(C)c1ncc(s1)CN(CCC#N)CC1CC1,c.cc,,cnc(scCN(CCC#N)CC1CC1)C(C)(C)C,,0.4677295684814453,,,,,0.15789473684210525
IG,934,Cc1nnc(s1)NC(=O)NCC[N@@H+]1C[C@@H](O[C@H](C1)C)C,c.cNCN,,C=O.C[C@H]1C[NH+](CCN)C[C@H](C)O1.Cc1nncs1,C=O.C[C@H]1C[NH+](CCN)C[C@H](C)O1.Cc1nncs1,0.4704318046569824,,1.4324588775634766,-0.9620270729064941,,0.25
IG,949,CCO[C@H](C)c1nccn1CC(=O)N1CCC[C@H]2[C@@H]1CCCC2,C.ccnc,C,cnc[C@@H](C)OCC.nCC(=O)N1CCC[C@@H]2CCCC[C@@H]21,,0.46603283286094666,0.472072571516037,,,-0.006039738655090332,0.21739130434782608
IG,993,CC(C)CCSc1nnc(n1C)c1cccs1,cccc-cnc,,Cn.cnncSCCC(C)C.csc,,0.5217401385307312,,,,,0.4117647058823529
IG,1005,c1ccc(cc1)c1nc(on1)NNC(=O)Cc1c(cccc1F)F,c-c1ccccc1.c1ccccc1.cNNC,c1ccccc1,c1ncon1.cCC=O.cF.cF,c1ncon1,0.5644074082374573,0.5809750556945801,0.5392224192619324,0.025184988975524902,-0.016567647457122803,0.7083333333333334
IG,1006,CN1CCN([C@H](C1)c1ccccc1)C(=O)Cn1cccnc1=O,C.c1ccccc1.cccnc,C.c1ccccc1,c[C@H]1CN(C)CCN1C(=O)Cn.cnc=O,,0.5353813767433167,0.5265238136053085,,,0.008857563138008118,0.5217391304347826
IG,1021,CC/C=C/CC(=O)N1CC[C@@H](C[C@@H]1C(=O)[O-])O,C=C.C[O-].NC=O,C=C.C[O-].NC=O,CCC.CCC.O=C[C@H]1C[C@@H](O)CCN1,CCC.CCC.O=C[C@H]1C[C@@H](O)CCN1,0.45496124029159546,0.47839146852493286,1.343224972486496,-0.8882637321949005,-0.023430228233337402,0.4117647058823529
IG,1055,Cn1c(ccn1)[C@H]1CC[N@@H+](CC1)Cc1ccc(c(c1)F)Cl,c1ccccc1.cccn,c1ccccc1,cC[N@H+]1CC[C@H](c)CC1.cCl.cF.cnnC,,0.5188645720481873,0.5809750556945801,,,-0.06211048364639282,0.47619047619047616
IG,1058,CC(C)Nc1cc(cc(c1)F)F,Nc1ccccc1,Nc1ccccc1,CC(C)N.cF.cF,CC(C)N,0.5435454845428467,0.5776788592338562,0.4496304988861084,0.09391498565673828,-0.03413337469100952,0.5833333333333334
IG,1064,C[C@H](c1nc(no1)C1CC1)[N@@H+]1C[C@@H]2CCCN([C@@H]2C1)c1nnnn1C,c.cn.co,,CnnnncN1CCC[C@H]2C[N@@H+]([C@H](C)cnc(no)C3CC3)C[C@H]21,,0.46468234062194824,,,,,0.2
IG,1104,Cc1cccc(c1C)N[C@@H](C)c1nnc(o1)c1ccc(cc1)[N+](=O)[O-],Nc1ccccc1.c.c-c1ccc([N+](=O)[O-])cc1,Nc1ccccc1,C[C@H](N)c1nnco1.Cc.cC,C[C@H](N)c1nnco1,0.5602487325668335,0.5776788592338562,0.5047552585601807,0.05549347400665283,-0.017430126667022705,0.72
IG,1107,C1CCC2(CC1)CCC1=C3C(=NC(=S)N=C3S[C@@H]1C2)[O-],C.C=C(C)C,C.C=C(C)C,[O-]C=NC(=S)N=CS[C@H]1CCCC2(CCCCC2)C1,[O-]C=NC(=S)N=CS[C@H]1CCCC2(CCCCC2)C1,0.46264562010765076,0.4718603491783142,0.4432997405529022,0.019345879554748535,-0.009214729070663452,0.25
IG,1182,CCC[C@H]1CCC2=C(C(=N)S[C@H]2C1)C(=O)N,C=C(C=N)C(N)=O,C=C(C=N)C(N)=O,CCC[C@H]1CCC[C@@H](SC)C1,CCC[C@H]1CCC[C@@H](SC)C1,0.4640805125236511,0.5108856558799744,0.428341805934906,0.03573870658874512,-0.04680514335632324,0.4375
IG,1196,CC(C)(C)OC(=O)N1CC[NH+](CC1)CCn1cc(ccc1=O)[N+](=O)[O-],C.O=[N+]c1ccc(=O)nc1,C,CC(C)(C)OC(=O)N1CC[NH+](CCn)CC1.[N+][O-],[N+][O-],0.48932191729545593,0.472072571516037,0.4658566415309906,0.023465275764465332,0.017249345779418945,0.4
IG,1197,c1cc(ccc1n1c(=S)n(nn1)[C@H]1CC(=O)[C@@H]2OC[C@H]1O2)O,C.nc(=S)n-c1ccc(O)cc1,C,nnnn[C@H]1CC(=O)[C@@H]2OC[C@H]1O2,,0.5154632925987244,0.472072571516037,,,0.04339072108268738,0.5454545454545454
IG,1218,CC(=CC[N@H+]1CC[C@@H](CC1)NC(=O)Cc1ccccc1O)C,C=C.CN.Oc1ccccc1,C=C.CN.Oc1ccccc1,CCC.CC[N@H+]1CC[C@H](N)CC1.cCC=O,CCC.CC[N@H+]1CC[C@H](N)CC1,0.4990493357181549,0.5074617365996043,0.8803033828735352,-0.38125404715538025,-0.008412400881449345,0.5
IG,1227,Cc1cn(c(=O)[nH]c1=O)[C@@H]1C[C@H]([C@@H](O1)C[NH3+])O,c1cnc[nH]c1,,Cc.c=O.c=O.n[C@@H]1C[C@@H](O)[C@H](C[NH3+])O1,,0.4933226406574249,,,,,0.35294117647058826
IG,1228,Cc1ccc(c(c1)F)NC(=O)[C@@H]1CC(=O)N(C1)CCOC,C.CNc1ccccc1,C.CNc1ccccc1,COCCN1C[C@H](C=O)CC1=O.Cc.cF,COCCN1C[C@H](C=O)CC1=O,0.5072231292724609,0.5223806947469711,0.4517350196838379,0.05548810958862305,-0.015157565474510193,0.42857142857142855
IG,1257,c1cc(sc1)c1nc(nc([S-])n1)N,c.c.cccc-c,,Nc1ncnc([S-])n1.csc,Nc1ncnc([S-])n1,0.5596326589584351,,0.5342169404029846,0.02541571855545044,,0.5384615384615384
IG,1271,C(COc1c(c([nH]n1)N)C(=O)N)O,cc(CN)c([nH])N,,C=O.[nH]ncOCCO,C=O,0.5229904055595398,,0.475721150636673,0.04726925492286682,,0.5384615384615384
IG,1279,Cc1cc(ccc1O)C(=O)N1CCC[C@@H](C1)COc1ccccc1F,O=Cc1ccc(O)cc1.Oc1ccccc1,O=Cc1ccc(O)cc1.Oc1ccccc1,CN1CCC[C@H](CO)C1.Cc.cF,CN1CCC[C@H](CO)C1,0.533947765827179,0.5750677287578583,0.4308924973011017,0.10305526852607727,-0.04111996293067932,0.64
IG,1290,C[C@H](C(=O)N(C)Cc1ccccc1)S[C@@H](C)C(=O)OC,C.C=O.c1ccccc1,C.C=O.c1ccccc1,cCN(C)C[C@@H](C)S[C@@H](C)C(=O)OC,,0.5126185417175293,0.5095895926157633,,,0.0030289491017659875,0.45
IG,1292,COCC(=O)NCC#CCOc1cccc(c1)Br,CN.c1ccccc1,CN.c1ccccc1,COCC=O.cBr.cOCC#CCN,COCC=O,0.515215277671814,0.5216305702924728,0.45989570021629333,0.05531957745552063,-0.0064152926206588745,0.4444444444444444
IG,1320,C[C@@H](CO)NC(=O)c1coc(n1)c1ccc(cc1F)Br,c-c1ccccc1.ccC(N)=O,,C[C@H](N)CO.cBr.cF.cncoc,C[C@H](N)CO,0.5461656451225281,,0.4440852105617523,0.10208043456077576,,0.6
IG,1336,CC(C)(C)CC(=O)N1CSC[C@H]1C(=O)N1CCN(CC1)C,C.CN,C.CN,CC(C)(C)CC=O.CN1CCN(C(=O)[C@@H]2CSCN2)CC1,CC(C)(C)CC=O.CN1CCN(C(=O)[C@@H]2CSCN2)CC1,0.4448818266391754,0.4671793282032013,0.8907235860824585,-0.4458417594432831,-0.02229750156402588,0.14285714285714285
IG,1348,CC1(CN(CCO1)C(=O)NC[C@H]1CCN(C1)c1ccc(cc1)F)C,NC(N)=O.c1ccccc1,NC(N)=O.c1ccccc1,CC1(C)CNCCO1.cF.cN1CC[C@H](CN)C1,CC1(C)CNCCO1,0.48999232053756714,0.5358288884162903,0.4342399835586548,0.055752336978912354,-0.045836567878723145,0.4166666666666667
IG,1360,Cc1c(c(n([nH+]1)CCO)N)N,Nc1c[nH+]nc1N,,Cc.nCCO,,0.5170160531997681,,,,,0.6363636363636364
IG,1363,CC(C)C[C@H]1C[N@H+](CC[C@@]1(C)O)Cc1cnccc1C(F)(F)F,ccccc,,cC(F)(F)F.cC[N@H+]1CC[C@@](C)(O)[C@@H](CC(C)C)C1.cnc,,0.4738204777240753,,,,,0.21739130434782608
IG,1393,Cn1c(nnc1SC)C[C@@H]1CCN(CC1)C1=[NH+]C(=NC2=NC=N[C@@H]12)[NH-],C.C.C=[NH+]C.cnc,C.C.C=[NH+]C,CScnncCC1CCN(C[C@@H]2N=CN=C2N=C[NH-])CC1.Cn,,0.4821231961250305,0.47235942880312604,,,0.009763767321904482,0.32
IG,1400,c1ccc(c(c1)N)NC1=CC(=O)C[C@H](C1)c1ccc(cc1)F,Nc1ccccc1NC=CC=O.c1ccccc1,Nc1ccccc1NC=CC=O.c1ccccc1,CCC(c)CC.cF,,0.5579285621643066,0.5744071006774902,,,-0.016478538513183594,0.8181818181818182
IG,1411,CCCC[C@H](COC)N[C@@H]1C[N@H+](CC[C@@H]1CO)Cc1ccccc1,c1ccccc1,c1ccccc1,CCCC[C@H](COC)N[C@@H]1C[N@@H+](Cc)CC[C@@H]1CO,,0.46802857518196106,0.5809750556945801,,,-0.11294648051261902,0.25
IG,1448,c1ccc2c(c1)C=C(CO2)C[N@H+]1CCC[C@@H]1CCCO,C=Cc1ccccc1,C=Cc1ccccc1,cOCCC[N@H+]1CCC[C@@H]1CCCO,,0.49577268958091736,0.5772265195846558,,,-0.0814538300037384,0.4
IG,1462,COC(=O)c1ccc(cc1)Oc1c(c(ncn1)NCc1ccco1)N,Ncc(N)cOc1ccc(C(=O)O)cc1.c.c1ccoc1,c1ccoc1,CO.cCN.cncnc,CO,0.5663167834281921,0.5705214142799377,0.4624422490596771,0.10387453436851501,-0.0042046308517456055,0.84
IG,1502,c1cc(c(cc1/C=C/C(=O)c1cc(cc(c1)F)F)[N+](=O)[O-])[O-],O=[N+]c1cc(/C=C/Cc2ccccc2)ccc1[O-],O=[N+]c1cc(/C=C/Cc2ccccc2)ccc1[O-],C=O.[N+][O-].cF.cF,C=O.[N+][O-],0.5629120469093323,0.5718434453010559,0.9415777921676636,-0.3786657452583313,-0.008931398391723633,0.8181818181818182
IG,1544,Cn1ccc(n1)C(=O)N1CCC[C@H](C1)Cc1ccc(nn1)N,Ccccn.cccc,,NcnncC[C@@H]1CCCN(C=O)C1.cnnC,,0.5165840983390808,,,,,0.4090909090909091
IG,1567,C[C@H](c1cccs1)NC[C@H]1CCC[N@H+](C1)C,N.cccc,N,csc[C@@H](C)NC[C@H]1CCC[N@@H+](C)C1,,0.4813649356365204,0.4738817811012268,,,0.007483154535293579,0.3125
IG,1573,C/C(=C\c1ccc(cc1)F)/C(=N/O)/C,C/C=C/c1ccccc1.O,C/C=C/c1ccccc1.O,C/C=N\O.CC.cF,C/C=N\O.CC,0.5523507595062256,0.5212849974632263,0.9387302398681641,-0.3863794803619385,0.031065762042999268,0.7142857142857143
IG,1574,C[C@H](C(=O)NCC#C)Nc1ccc(c(c1)F)OCCOC,C.CN.Nc1ccccc1,C.CN.Nc1ccccc1,C#CCN.C[C@@H](N)C=O.cF.cOCCOC,C#CCN.C[C@@H](N)C=O,0.5111920833587646,0.5040125052134196,0.9196525514125824,-0.40846046805381775,0.007179578145345089,0.47619047619047616
IG,1599,CCc1ccc(cc1)c1nc(on1)COc1ccc(cc1F)[N+](=O)[O-],O=[N+]([O-])c1ccc(O)cc1.c.c-c1ccccc1,O=[N+]([O-])c1ccc(O)cc1,CCc.OCc1ncno1.cF,OCc1ncno1,0.559398353099823,0.5637986063957214,0.51596999168396,0.04342836141586304,-0.0044002532958984375,0.72
IG,1607,CCS[C@H]1CCCC[N@H+](C1)Cc1cnc2n1cccn2,cccn(c)cc,,CCS[C@H]1CCCC[N@@H+](Cc)C1.cncnc,,0.49792414903640747,,,,,0.35
IG,1620,C=CC[NH+](CC=C)CC(=O)NCc1ccc(cc1)F,C=C.C=C.NC=O.c1ccccc1,C=C.C=C.NC=O.c1ccccc1,CC[NH+](CC)CC.cCN.cF,CC[NH+](CC)CC,0.5164003968238831,0.5090130269527435,0.43801969289779663,0.07838070392608643,0.007387369871139526,0.6842105263157895
IG,1622,CCC[C@@H](C)NC(=O)[C@@H](C)SCc1nc(no1)c1ccc(cc1)Cl,CN.c-c1ccccc1.co,CN,CCC[C@@H](C)N.C[C@H](C=O)SCcncno.cCl,CCC[C@@H](C)N,0.514860987663269,0.4622860848903656,0.4399879574775696,0.07487303018569946,0.05257490277290344,0.4583333333333333
IG,1623,C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)OC)Sc1ccc(cc1)Cl,C.CN.Clc1ccccc1,C.CN.Clc1ccccc1,COC(=O)[C@@H](N)C(C)C.cS[C@@H](C)C=O,COC(=O)[C@@H](N)C(C)C,0.5081050395965576,0.503285547097524,0.4553227126598358,0.0527823269367218,0.004819492499033573,0.47619047619047616
IG,1637,CC(C)(C)OC[C@H](C[NH2+]C1CCCCCCC1)O,,,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,0.4267163574695587,0.0,0.42729806900024414,-0.0005817115306854248,0.4267163574695587,0.0
IG,1697,C=CCN1C(=O)/C(=C\c2cc(c(c(c2)I)O)Br)/C(=O)NC1=S,C=C.Oc1ccc(C=C2CNC(=S)NC2)cc1,C=C.Oc1ccc(C=C2CNC(=S)NC2)cc1,C=O.C=O.CCN.cBr.cI,C=O.C=O.CCN,0.5432571172714233,0.5153839290142059,1.403557449579239,-0.8603003323078156,0.027873188257217407,0.7727272727272727
IG,1700,C[C@@H](CC(=O)NC[C@H]1CCCO1)c1cccc(c1)C(F)(F)F,CN.c1ccccc1,CN.c1ccccc1,CC(c)CC=O.NC[C@H]1CCCO1.cC(F)(F)F,NC[C@H]1CCCO1,0.4915578067302704,0.5216305702924728,0.4323957562446594,0.05916205048561096,-0.030072763562202454,0.36363636363636365
IG,1702,Cc1ccc(c(c1)C)C[N@@H+](C[C@@H]1CCCO1)CC(=O)N1CCCC1,C.c1ccccc1,C.c1ccccc1,Cc.cC.cC[N@H+](CC(=O)N1CCCC1)C[C@@H]1CCCO1,,0.47714924812316895,0.5265238136053085,,,-0.04937456548213959,0.2916666666666667
IG,1717,c1c(c(c(c([nH+]1)N)O)Br)Cl,Nc1[nH+]cccc1O,Nc1[nH+]cccc1O,cBr.cCl,,0.5515695214271545,0.5698566436767578,,,-0.01828712224960327,0.8
IG,1736,CC(C)C[C@@H](CCO)CNC(=O)N1CCC[C@@H]1COC,CN,CN,CC(C)C[C@H](CN)CCO.COC[C@H]1CCCN1C=O,CC(C)C[C@H](CN)CCO.COC[C@H]1CCCN1C=O,0.43959948420524597,0.4622860848903656,0.8788751363754272,-0.4392756521701813,-0.02268660068511963,0.1
IG,1744,COc1ccc(cc1F)/C=C/C(=O)N[C@@H]1CC[N@H+](CC1)CC(=O)N,C.NC/C=C/c1ccccc1,C.NC/C=C/c1ccccc1,C=O.COc.NC(=O)C[N@H+]1CC[C@H](N)CC1.cF,C=O.NC(=O)C[N@H+]1CC[C@H](N)CC1,0.5054141879081726,0.5183436125516891,0.9135077595710754,-0.40809357166290283,-0.01292942464351654,0.4583333333333333
IG,1760,c1ccc(cc1)CCc1nc(on1)COc1cccnc1N,c.c.c1ccccc1.cccc(c)O,c1ccccc1,cCCc1noc(CO)n1.cncN,,0.5565686821937561,0.5809750556945801,,,-0.024406373500823975,0.6363636363636364
IG,1815,CCNC(=O)c1cnoc1N,cc(cN)CN,,C=O.CCN.cnoc,C=O.CCN,0.5318674445152283,,0.9278362989425659,-0.39596885442733765,,0.5454545454545454
IG,1827,c1cn(cn1)CCCNC(=O)CN1C(=O)[C@H]2[C@@H]3C[C@H]([C@H]2C1=O)C=C3,C.C.C=C.CN.ccnc,C.C.C=C.CN,C[C@@H]1C[C@H](C)[C@@H]2C(=O)N(CC=O)C(=O)[C@@H]21.cnc.nCCCN,C[C@@H]1C[C@H](C)[C@@H]2C(=O)N(CC=O)C(=O)[C@@H]21,0.48704805970191956,0.47212228924036026,0.4575258791446686,0.029522180557250977,0.014925770461559296,0.4166666666666667
IG,1837,COCCN1CCC[C@](C1=O)(C[NH+]1CCCCCC1)O,C,C,COCCN1CCC[C@@](O)(C[NH+]2CCCCCC2)C1=O,COCCN1CCC[C@@](O)(C[NH+]2CCCCCC2)C1=O,0.4314374327659607,0.472072571516037,0.43112391233444214,0.0003135204315185547,-0.040635138750076294,0.05
