explainer,mol_idx,smile,explaining_smile,clean_explanation,non_explaining_smile,clean_nonexplanation,mol_pred,e_pred,ne_pred,comp,suff,expl length
IG,677,C[C@](CCO)(COC)NC(=O)Nc1cc(ccc1OC)F,NC(=O)Nc1ccccc1O,NC(=O)Nc1ccccc1O,C.COCC(C)CCO.F,C.COCC(C)CCO.F,0.5083536505699158,0.5662063956260681,1.3840642869472504,-0.8757106363773346,-0.057852745056152344,0.5238095238095238
IG,697,c1ccc(c(c1)F)SCC(=O)NC1(CCCC1)C#N,CN.c1ccccc1,CN.c1ccccc1,CS.F.N#CC1CCCC1.O,CS.F.N#CC1CCCC1.O,0.49846047163009644,0.5216305702924728,1.844026803970337,-1.3455663323402405,-0.023170098662376404,0.42105263157894735
IG,698,C[C@@H](CC1CCCC1)C(=O)N[C@H](COC)C(=O)N,NC=O.NC=O,NC=O.NC=O,CCCC1CCCC1.CCOC,CCCC1CCCC1.CCOC,0.4437867999076843,0.4909611940383911,0.8751405477523804,-0.43135374784469604,-0.04717439413070679,0.3333333333333333
IG,727,Cc1ccc(cc1)c1nc(c(nn1)C)Sc1cccc(c1)C(F)(F)F,c-c1ccccc1.c1ccccc1.cc,c1ccccc1,C.C.FC(F)F.S.n.nn,C.C.FC(F)F.S,0.5609473586082458,0.5809750556945801,1.8703608214855194,-1.3094134628772736,-0.02002769708633423,0.6
IG,771,c1ccc(cc1)COC(=O)c1nn(c([O-])n1)c1cccc(c1)Cl,[O-]cn-c1ccccc1.c1ccccc1.cC(=O)O,c1ccccc1,C.Cl.n.n,C.Cl,0.5670153498649597,0.5809750556945801,0.9479977786540985,-0.3809824287891388,-0.013959705829620361,0.8260869565217391
IG,790,CCOC[C@H](CN1CCN(CC1)C(=O)[C@@H](C)n1cccn1)O,CN.cccn,CN,CC.CCOC[C@@H](O)CN(CC)CC.O.n,CC.CCOC[C@@H](O)CN(CC)CC.O,0.4727585017681122,0.4622860848903656,1.3649998903274536,-0.8922413885593414,0.010472416877746582,0.2727272727272727
IG,812,C[C@H](C(=O)N)[N@H+]1CC[C@@H](CC1)NC(=O)c1ccoc1,CN.NCc1ccoc1,CN.NCc1ccoc1,CC[NH+]1CCCCC1.O.O,CC[NH+]1CCCCC1.O.O,0.49096912145614624,0.507087841629982,1.3705352544784546,-0.8795661330223083,-0.016118720173835754,0.47368421052631576
IG,815,Cc1nnc(s1)/N=C/1\N(C(=O)/C(=C\c2ccc(o2)Br)/S1)CC=C,C.C/C=C\c1ccco1.C=C.c.c,C.C/C=C\c1ccco1.C=C,Br.C.CN.N.O.S.nn.s,Br.C.CN.N.O.S,0.5345645546913147,0.505729208389918,2.8321487605571747,-2.29758420586586,0.028835346301396725,0.5652173913043478
IG,828,COCCn1c(c(c(=O)[nH]c1=O)C(=O)COc1c(cccc1Cl)Cl)N,Cc1c(N)nc[nH]c1=O.c1ccccc1,Cc1c(N)nc[nH]c1=O.c1ccccc1,CCOC.CO.Cl.Cl.O.O,CCOC.CO.Cl.Cl.O.O,0.5370890498161316,0.5660533010959625,2.801532804965973,-2.2644437551498413,-0.028964251279830933,0.6
IG,847,CCOC(=O)c1c(oc(c1CNC(=O)N)C)C,CN.ccc(c)CO,CN,C.C.C.CC.N.O.O.o,C.C.C.CC.N.O.O,0.5131943821907043,0.4622860848903656,3.2908979654312134,-2.777703583240509,0.050908297300338745,0.47058823529411764
IG,884,C[NH+](C)CC[C@@H]1CCN(CC1)S(=O)(=O)C[C@@H]1CCOC1,,,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,C[NH+](C)CCC1CCN(S(=O)(=O)C[C@@H]2CCOC2)CC1,0.42716389894485474,0.0,0.4271618127822876,2.086162567138672e-06,0.42716389894485474,0.0
IG,886,Cc1ccc(c(c1)C)n1c(c2c(n1)CS(=O)(=O)C2)NC(=O)C(C)C,O.c1ccccc1.cccNC,O.c1ccccc1,C.C.CCC.CS(C)=O.O.nn,C.C.CCC.CS(C)=O.O,0.5262181758880615,0.5256912410259247,2.3233985006809235,-1.797180324792862,0.0005269348621368408,0.5
IG,901,CC(C)(C)c1ncc(s1)CN(CCC#N)CC1CC1,c.cc,,CC(C)C.CN(CCC#N)CC1CC1.n.s,CC(C)C.CN(CCC#N)CC1CC1,0.4677295684814453,,0.8829572796821594,-0.4152277112007141,,0.15789473684210525
IG,934,Cc1nnc(s1)NC(=O)NCC[N@@H+]1C[C@@H](O[C@H](C1)C)C,c.cNCN,,C.CC[NH+]1C[C@H](C)O[C@@H](C)C1.O.nn.s,C.CC[NH+]1C[C@H](C)O[C@@H](C)C1.O,0.4704318046569824,,1.3724684715270996,-0.9020366668701172,,0.25
IG,949,CCO[C@H](C)c1nccn1CC(=O)N1CCC[C@H]2[C@@H]1CCCC2,C.ccnc,C,C.C1CC[C@@H]2NCCC[C@@H]2C1.CCOCC.O.n,C.C1CC[C@@H]2NCCC[C@@H]2C1.CCOCC.O,0.46603283286094666,0.472072571516037,1.809946447610855,-1.3439136147499084,-0.006039738655090332,0.21739130434782608
IG,993,CC(C)CCSc1nnc(n1C)c1cccs1,cccc-cnc,,C.CC(C)CCS.nn.s,C.CC(C)CCS,0.5217401385307312,,0.9119853079319,-0.3902451694011688,,0.4117647058823529
IG,1005,c1ccc(cc1)c1nc(on1)NNC(=O)Cc1c(cccc1F)F,c-c1ccccc1.c1ccccc1.cNNC,c1ccccc1,C.F.F.O.n.no,C.F.F.O,0.5644074082374573,0.5809750556945801,1.8928497731685638,-1.3284423649311066,-0.016567647457122803,0.7083333333333334
IG,1006,CN1CCN([C@H](C1)c1ccccc1)C(=O)Cn1cccnc1=O,C.c1ccccc1.cccnc,C.c1ccccc1,C.CN1CCNCC1.O.O.n,C.CN1CCNCC1.O.O,0.5353813767433167,0.5265238136053085,1.8489437401294708,-1.3135623633861542,0.008857563138008118,0.5217391304347826
IG,1021,CC/C=C/CC(=O)N1CC[C@@H](C[C@@H]1C(=O)[O-])O,C=C.C[O-].NC=O,C=C.C[O-].NC=O,C.CC.CC[C@H](O)CC.O,C.CC.CC[C@H](O)CC.O,0.45496124029159546,0.47839146852493286,1.8427597880363464,-1.387798547744751,-0.023430228233337402,0.4117647058823529
IG,1055,Cn1c(ccn1)[C@H]1CC[N@@H+](CC1)Cc1ccc(c(c1)F)Cl,c1ccccc1.cccn,c1ccccc1,C.C[NH+]1CCCCC1.Cl.F.n,C.C[NH+]1CCCCC1.Cl.F,0.5188645720481873,0.5809750556945801,1.8543962240219116,-1.3355316519737244,-0.06211048364639282,0.47619047619047616
IG,1058,CC(C)Nc1cc(cc(c1)F)F,Nc1ccccc1,Nc1ccccc1,CCC.F.F,CCC.F.F,0.5435454845428467,0.5776788592338562,1.4009696543216705,-0.8574241697788239,-0.03413337469100952,0.5833333333333334
IG,1064,C[C@H](c1nc(no1)C1CC1)[N@@H+]1C[C@@H]2CCCN([C@@H]2C1)c1nnnn1C,c.cn.co,,C.C1CC1.CC[N@@H+]1C[C@@H]2CCCN[C@@H]2C1.n.n.nnn,C.C1CC1.CC[N@@H+]1C[C@@H]2CCCN[C@@H]2C1,0.46468234062194824,,1.3383171260356903,-0.8736347854137421,,0.2
IG,1104,Cc1cccc(c1C)N[C@@H](C)c1nnc(o1)c1ccc(cc1)[N+](=O)[O-],Nc1ccccc1.c.c-c1ccc([N+](=O)[O-])cc1,Nc1ccccc1,C.C.CC.nn.o,C.C.CC,0.5602487325668335,0.5776788592338562,1.404128760099411,-0.8438800275325775,-0.017430126667022705,0.72
IG,1107,C1CCC2(CC1)CCC1=C3C(=NC(=S)N=C3S[C@@H]1C2)[O-],C.C=C(C)C,C.C=C(C)C,CCC1(CCS)CCCCC1.N.N.S.[O-],CCC1(CCS)CCCCC1.N.N.S.[O-],0.46264562010765076,0.4718603491783142,2.3233181834220886,-1.8606725633144379,-0.009214729070663452,0.25
IG,1182,CCC[C@H]1CCC2=C(C(=N)S[C@H]2C1)C(=O)N,C=C(C=N)C(N)=O,C=C(C=N)C(N)=O,CCC[C@@H](CC)CCS,CCC[C@@H](CC)CCS,0.4640805125236511,0.5108856558799744,0.4336816966533661,0.030398815870285034,-0.04680514335632324,0.4375
IG,1196,CC(C)(C)OC(=O)N1CC[NH+](CC1)CCn1cc(ccc1=O)[N+](=O)[O-],C.O=[N+]c1ccc(=O)nc1,C,CC(C)(C)O.CC[NH+]1CCNCC1.O.[O-],CC(C)(C)O.CC[NH+]1CCNCC1.O.[O-],0.48932191729545593,0.472072571516037,1.8236915171146393,-1.3343695998191833,0.017249345779418945,0.4
IG,1197,c1cc(ccc1n1c(=S)n(nn1)[C@H]1CC(=O)[C@@H]2OC[C@H]1O2)O,C.nc(=S)n-c1ccc(O)cc1,C,CC[C@H]1COCO1.O.nn,CC[C@H]1COCO1.O,0.5154632925987244,0.472072571516037,0.9044788777828217,-0.3890155851840973,0.04339072108268738,0.5454545454545454
IG,1218,CC(=CC[N@H+]1CC[C@@H](CC1)NC(=O)Cc1ccccc1O)C,C=C.CN.Oc1ccccc1,C=C.CN.Oc1ccccc1,C.C.C.C[NH+]1CCCCC1.O,C.C.C.C[NH+]1CCCCC1.O,0.4990493357181549,0.5074617365996043,2.3178386986255646,-1.8187893629074097,-0.008412400881449345,0.5
IG,1227,Cc1cn(c(=O)[nH]c1=O)[C@@H]1C[C@H]([C@@H](O1)C[NH3+])O,c1cnc[nH]c1,,C.O.O.[NH3+]C[C@@H]1OCC[C@H]1O,C.O.O.[NH3+]C[C@@H]1OCC[C@H]1O,0.4933226406574249,,1.8441342115402222,-1.3508115708827972,,0.35294117647058826
IG,1228,Cc1ccc(c(c1)F)NC(=O)[C@@H]1CC(=O)N(C1)CCOC,C.CNc1ccccc1,C.CNc1ccccc1,C.CCCNCCOC.F.O.O,C.CCCNCCOC.F.O.O,0.5072231292724609,0.5223806947469711,2.3252119421958923,-1.8179888129234314,-0.015157565474510193,0.42857142857142855
IG,1257,c1cc(sc1)c1nc(nc([S-])n1)N,c.c.cccc-c,,N.[S-].n.n.n.s,N.[S-],0.5596326589584351,,0.9510737955570221,-0.39144113659858704,,0.5384615384615384
IG,1271,C(COc1c(c([nH]n1)N)C(=O)N)O,cc(CN)c([nH])N,,O.OCCO.n,O.OCCO,0.5229904055595398,,0.916823536157608,-0.39383313059806824,,0.5384615384615384
IG,1279,Cc1cc(ccc1O)C(=O)N1CCC[C@@H](C1)COc1ccccc1F,O=Cc1ccc(O)cc1.Oc1ccccc1,O=Cc1ccc(O)cc1.Oc1ccccc1,C.C[C@H]1CCCNC1.F,C.C[C@H]1CCCNC1.F,0.533947765827179,0.5750677287578583,1.3801338076591492,-0.8461860418319702,-0.04111996293067932,0.64
IG,1290,C[C@H](C(=O)N(C)Cc1ccccc1)S[C@@H](C)C(=O)OC,C.C=O.c1ccccc1,C.C=O.c1ccccc1,CCSCC.CNC.CO.O,CCSCC.CNC.CO.O,0.5126185417175293,0.5095895926157633,1.8350935578346252,-1.322475016117096,0.0030289491017659875,0.45
IG,1292,COCC(=O)NCC#CCOc1cccc(c1)Br,CN.c1ccccc1,CN.c1ccccc1,Br.CC#CCO.COC.O,Br.CC#CCO.COC.O,0.515215277671814,0.5216305702924728,1.8558312058448792,-1.3406159281730652,-0.0064152926206588745,0.4444444444444444
IG,1320,C[C@@H](CO)NC(=O)c1coc(n1)c1ccc(cc1F)Br,c-c1ccccc1.ccC(N)=O,,Br.CCCO.F.n.o,Br.CCCO.F,0.5461656451225281,,1.3999880850315094,-0.8538224399089813,,0.6
IG,1336,CC(C)(C)CC(=O)N1CSC[C@H]1C(=O)N1CCN(CC1)C,C.CN,C.CN,CC(C)(C)C.CCSC.CN1CCNCC1.O.O,CC(C)(C)C.CCSC.CN1CCNCC1.O.O,0.4448818266391754,0.4671793282032013,2.27021387219429,-1.8253320455551147,-0.02229750156402588,0.14285714285714285
IG,1348,CC1(CN(CCO1)C(=O)NC[C@H]1CCN(C1)c1ccc(cc1)F)C,NC(N)=O.c1ccccc1,NC(N)=O.c1ccccc1,CCOC(C)(C)C.C[C@H]1CCNC1.F,CCOC(C)(C)C.C[C@H]1CCNC1.F,0.48999232053756714,0.5358288884162903,1.350267380475998,-0.8602750599384308,-0.045836567878723145,0.4166666666666667
IG,1360,Cc1c(c(n([nH+]1)CCO)N)N,Nc1c[nH+]nc1N,,C.CCO,C.CCO,0.5170160531997681,,0.9240742027759552,-0.40705814957618713,,0.6363636363636364
IG,1363,CC(C)C[C@H]1C[N@H+](CC[C@@]1(C)O)Cc1cnccc1C(F)(F)F,ccccc,,CC(C)C[C@H]1C[N@@H+](C)CC[C@@]1(C)O.FC(F)F.n,CC(C)C[C@H]1C[N@@H+](C)CC[C@@]1(C)O.FC(F)F,0.4738204777240753,,0.8811483979225159,-0.40732792019844055,,0.21739130434782608
IG,1393,Cn1c(nnc1SC)C[C@@H]1CCN(CC1)C1=[NH+]C(=NC2=NC=N[C@@H]12)[NH-],C.C.C=[NH+]C.cnc,C.C.C=[NH+]C,C.CC1CCNCC1.CN.CS.N.N.[NH-].nn,C.CC1CCNCC1.CN.CS.N.N.[NH-],0.4821231961250305,0.47235942880312604,3.2539759278297424,-2.771852731704712,0.009763767321904482,0.32
IG,1400,c1ccc(c(c1)N)NC1=CC(=O)C[C@H](C1)c1ccc(cc1)F,Nc1ccccc1NC=CC=O.c1ccccc1,Nc1ccccc1NC=CC=O.c1ccccc1,CCC.F,CCC.F,0.5579285621643066,0.5744071006774902,0.9257847666740417,-0.3678562045097351,-0.016478538513183594,0.8181818181818182
IG,1411,CCCC[C@H](COC)N[C@@H]1C[N@H+](CC[C@@H]1CO)Cc1ccccc1,c1ccccc1,c1ccccc1,CCCC[C@H](COC)N[C@@H]1C[N@@H+](C)CC[C@@H]1CO,CCCC[C@H](COC)N[C@@H]1C[N@@H+](C)CC[C@@H]1CO,0.46802857518196106,0.5809750556945801,0.427834689617157,0.04019388556480408,-0.11294648051261902,0.25
IG,1448,c1ccc2c(c1)C=C(CO2)C[N@H+]1CCC[C@@H]1CCCO,C=Cc1ccccc1,C=Cc1ccccc1,CO.C[N@H+]1CCC[C@@H]1CCCO,CO.C[N@H+]1CCC[C@@H]1CCCO,0.49577268958091736,0.5772265195846558,0.891145646572113,-0.3953729569911957,-0.0814538300037384,0.4
IG,1462,COC(=O)c1ccc(cc1)Oc1c(c(ncn1)NCc1ccco1)N,Ncc(N)cOc1ccc(C(=O)O)cc1.c.c1ccoc1,c1ccoc1,C.C.n.n,C.C,0.5663167834281921,0.5705214142799377,0.944145143032074,-0.37782835960388184,-0.0042046308517456055,0.84
IG,1502,c1cc(c(cc1/C=C/C(=O)c1cc(cc(c1)F)F)[N+](=O)[O-])[O-],O=[N+]c1cc(/C=C/Cc2ccccc2)ccc1[O-],O=[N+]c1cc(/C=C/Cc2ccccc2)ccc1[O-],F.F.O.[O-],F.F.O.[O-],0.5629120469093323,0.5718434453010559,1.8946970105171204,-1.331784963607788,-0.008931398391723633,0.8181818181818182
IG,1544,Cn1ccc(n1)C(=O)N1CCC[C@H](C1)Cc1ccc(nn1)N,Ccccn.cccc,,C.C[C@@H]1CCCNC1.N.O.n.nn,C.C[C@@H]1CCCNC1.N.O,0.5165840983390808,,1.848463922739029,-1.3318798243999481,,0.4090909090909091
IG,1567,C[C@H](c1cccs1)NC[C@H]1CCC[N@H+](C1)C,N.cccc,N,CC.C[C@H]1CCC[N@@H+](C)C1.s,CC.C[C@H]1CCC[N@@H+](C)C1,0.4813649356365204,0.4738817811012268,0.8904709219932556,-0.40910598635673523,0.007483154535293579,0.3125
IG,1573,C/C(=C\c1ccc(cc1)F)/C(=N/O)/C,C/C=C/c1ccccc1.O,C/C=C/c1ccccc1.O,C.C.F.N,C.C.F.N,0.5523507595062256,0.5212849974632263,1.8932118117809296,-1.340861052274704,0.031065762042999268,0.7142857142857143
IG,1574,C[C@H](C(=O)NCC#C)Nc1ccc(c(c1)F)OCCOC,C.CN.Nc1ccccc1,C.CN.Nc1ccccc1,CC.CC.COCCO.F.O,CC.CC.COCCO.F.O,0.5111920833587646,0.5040125052134196,2.3088667392730713,-1.7976746559143066,0.007179578145345089,0.47619047619047616
IG,1599,CCc1ccc(cc1)c1nc(on1)COc1ccc(cc1F)[N+](=O)[O-],O=[N+]([O-])c1ccc(O)cc1.c.c-c1ccccc1,O=[N+]([O-])c1ccc(O)cc1,C.CC.F.n.no,C.CC.F,0.559398353099823,0.5637986063957214,1.4072410762310028,-0.8478427231311798,-0.0044002532958984375,0.72
IG,1607,CCS[C@H]1CCCC[N@H+](C1)Cc1cnc2n1cccn2,cccn(c)cc,,CCS[C@H]1CCCC[N@@H+](C)C1.n.n,CCS[C@H]1CCCC[N@@H+](C)C1,0.49792414903640747,,0.42871636152267456,0.06920778751373291,,0.35
IG,1620,C=CC[NH+](CC=C)CC(=O)NCc1ccc(cc1)F,C=C.C=C.NC=O.c1ccccc1,C=C.C=C.NC=O.c1ccccc1,C.C[NH+](C)C.F,C.C[NH+](C)C.F,0.5164003968238831,0.5090130269527435,1.3989925682544708,-0.8825921714305878,0.007387369871139526,0.6842105263157895
IG,1622,CCC[C@@H](C)NC(=O)[C@@H](C)SCc1nc(no1)c1ccc(cc1)Cl,CN.c-c1ccccc1.co,CN,CCCCC.CCSC.Cl.O.n.n,CCCCC.CCSC.Cl.O,0.514860987663269,0.4622860848903656,1.8341470658779144,-1.3192860782146454,0.05257490277290344,0.4583333333333333
IG,1623,C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)OC)Sc1ccc(cc1)Cl,C.CN.Clc1ccccc1,C.CN.Clc1ccccc1,CC(C)C.CCS.CO.O.O,CC(C)C.CCS.CO.O.O,0.5081050395965576,0.503285547097524,2.304214894771576,-1.7961098551750183,0.004819492499033573,0.47619047619047616
IG,1637,CC(C)(C)OC[C@H](C[NH2+]C1CCCCCCC1)O,,,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,CC(C)(C)OC[C@@H](O)C[NH2+]C1CCCCCCC1,0.4267163574695587,0.0,0.42729806900024414,-0.0005817115306854248,0.4267163574695587,0.0
IG,1697,C=CCN1C(=O)/C(=C\c2cc(c(c(c2)I)O)Br)/C(=O)NC1=S,C=C.Oc1ccc(C=C2CNC(=S)NC2)cc1,C=C.Oc1ccc(C=C2CNC(=S)NC2)cc1,Br.C.I.O.O,Br.C.I.O.O,0.5432571172714233,0.5153839290142059,2.3692151308059692,-1.825958013534546,0.027873188257217407,0.7727272727272727
IG,1700,C[C@@H](CC(=O)NC[C@H]1CCCO1)c1cccc(c1)C(F)(F)F,CN.c1ccccc1,CN.c1ccccc1,CCC.C[C@H]1CCCO1.FC(F)F.O,CCC.C[C@H]1CCCO1.FC(F)F.O,0.4915578067302704,0.5216305702924728,1.80683034658432,-1.3152725398540497,-0.030072763562202454,0.36363636363636365
IG,1702,Cc1ccc(c(c1)C)C[N@@H+](C[C@@H]1CCCO1)CC(=O)N1CCCC1,C.c1ccccc1,C.c1ccccc1,C.C.C1CCNC1.C[NH+](C)C[C@@H]1CCCO1.O,C.C.C1CCNC1.C[NH+](C)C[C@@H]1CCCO1.O,0.47714924812316895,0.5265238136053085,2.2818620800971985,-1.8047128319740295,-0.04937456548213959,0.2916666666666667
IG,1717,c1c(c(c(c([nH+]1)N)O)Br)Cl,Nc1[nH+]cccc1O,Nc1[nH+]cccc1O,Br.Cl,Br.Cl,0.5515695214271545,0.5698566436767578,0.9556176960468292,-0.4040481746196747,-0.01828712224960327,0.8
IG,1736,CC(C)C[C@@H](CCO)CNC(=O)N1CCC[C@@H]1COC,CN,CN,CC(C)C[C@H](C)CCO.COC[C@H]1CCCN1.O,CC(C)C[C@H](C)CCO.COC[C@H]1CCCN1.O,0.43959948420524597,0.4622860848903656,1.3377049267292023,-0.8981054425239563,-0.02268660068511963,0.1
IG,1744,COc1ccc(cc1F)/C=C/C(=O)N[C@@H]1CC[N@H+](CC1)CC(=O)N,C.NC/C=C/c1ccccc1,C.NC/C=C/c1ccccc1,CO.C[NH+]1CCCCC1.F.N.O.O,CO.C[NH+]1CCCCC1.F.N.O.O,0.5054141879081726,0.5183436125516891,2.7835373282432556,-2.278123140335083,-0.01292942464351654,0.4583333333333333
IG,1760,c1ccc(cc1)CCc1nc(on1)COc1cccnc1N,c.c.c1ccccc1.cccc(c)O,c1ccccc1,C.CC.N.n.n.no,C.CC.N,0.5565686821937561,0.5809750556945801,1.4059379696846008,-0.8493692874908447,-0.024406373500823975,0.6363636363636364
